Depth,Age,TRSH
0.72,12260,15.92920354
0.74,12499,12.5
0.75,12657,9.803921569
0.77,12975,18.34862385
0.87,14561,8.187134503
0.88,14720,9.90990991
0.9,14831,10.82802548
0.92,14941,12
0.93,14997,10.42944785
0.95,15107,12.61261261
0.97,15218,10.67073171
0.98,15273,10.70336391
1,15384,16.96428571
1.02,15495,9.615384615
1.03,15550,10.83591331
1.05,15670,10.50955414
1.08,15850,12.68882175
1.1,15970,11.78343949
1.13,16150,16.03773585
1.15,16294,11.83431953
1.18,16510,12.22570533
1.2,16654,8.708708709
1.23,16870,7.01754386
1.25,17014,9.491525424
1.28,17230,10
1.3,17374,6.5625
1.33,17590,5.448717949
1.35,17734,8.092485549
1.38,17950,8.378378378
1.4,18094,4.731861199
1.43,18310,7.142857143
1.45,18454,9.316770186
1.48,18670,5.362776025
1.51,19246,4.731861199
1.53,19630,4.713804714
