"Depth","Age","TRSH"
12.5,496,5.55555555555556
62.5,2520,7.80856423173804
87.5,3556,11.9047619047619
106.25,4313,14.0589569160998
118.75,4838,9.56521739130435
131.25,5351,15.609756097561
143.75,5868,7.58293838862559
156.25,6386,11.6279069767442
168.75,6900,4.19161676646707
181.25,7417,10.0840336134454
193.75,7956,9.40325497287523
206.25,8484,14.1025641025641
218.75,9005,8.98203592814371
231.25,9517,20.1780415430267
237.5,9771,14.8809523809524
243.75,10021,29.5811518324607
256.25,10523,42.4929178470255
268.75,11055,10.2127659574468
281.25,11594,39.63133640553
293.75,12099,43.5215946843854
306.25,12599,14.2857142857143
318.75,13098,31.6091954022989
331.25,13604,4.30769230769231
343.75,14120,8.47953216374269
356.25,14648,8.07453416149068
368.75,15137,6.91358024691358
381.25,15597,5.91133004926108
393.75,15898,16.4414414414414
406.25,16201,35.2517985611511
418.75,16515,19.1374663072776
431.25,16823,20.2380952380952
443.75,17135,6.87022900763359
456.25,17469,6.93333333333333
468.75,17880,8.19209039548023
481.25,18314,13.5593220338983
493.75,18796,7.21649484536082
506.25,19273,14.9584487534626
518.75,19748,10.9919571045576
531.25,20203,2.35602094240838
543.75,20665,6.09418282548476
556.25,21140,6.25
568.75,21605,6.44171779141104
581.25,22070,8.90052356020942
593.75,22533,20.3703703703704
606.25,22988,7.94117647058824
618.75,23444,12.9568106312292
631.25,23912,13.5593220338983
643.75,24378,15.3203342618384
656.25,24835,12.3076923076923
668.75,25300,11.1731843575419
681.25,25782,8.2512315270936
693.75,26260,9.76058931860037
706.25,26749,8.25396825396825
718.75,27260,9.52868852459016
731.25,27748,37.9888268156425
743.75,28231,12.1951219512195
756.25,28713,40
768.75,29205,14.0756302521008
781.25,29706,6.19307832422587
793.75,30186,10.1736972704715
806.25,30675,15.8371040723982
818.75,31180,12
856.25,32718,7.09046454767726
868.75,33234,10.3260869565217
