"Depth","Age","TRSH"
1,70,24.0282685512367
6,596,23.2810615199035
11,1127,26.8608414239482
16,1667,24.1082410824108
21,2213,32.0293398533007
26,2756,21.9971056439942
31,3288,26.9303201506591
36,3818,20.1474201474201
41,4349,20.0268817204301
46,4885,28.4649776453055
51,5424,30.989010989011
56,5955,18.4924623115578
61,6486,24.956369982548
66,6959,22.6700251889169
71,7333,25.2189141856392
76,7706,20.6235011990408
81,8075,26.1818181818182
86,8451,16.25
91,8823,16.5882352941176
96,9197,11.2587412587413
