"Depth","Age","TRSH"
2,74,43.5897435897436
4,153,41.6666666666667
8,307,39.8692810457516
12,461,38.3870967741936
16,616,39.672131147541
20,770,37.2937293729373
24,929,39.261744966443
28,1088,35.0993377483444
32,1245,36.1842105263158
36,1397,44.2244224422442
40,1547,38.2636655948553
44,1700,37.5796178343949
48,1851,30.0675675675676
52,2004,24.5791245791246
56,2162,33.993399339934
60,2311,26.3157894736842
68,2665,32.1192052980132
76,3031,29.042904290429
84,3395,28.8961038961039
92,3757,36.8243243243243
100,4108,38.1270903010033
108,4457,40.531561461794
116,4815,40.2684563758389
124,5154,51.4657980456026
132,5281,51.5151515151515
140,5610,44.8504983388704
148,5940,58.2758620689655
156,6272,39.9305555555556
