"Depth","Age","TRSH"
10,935,5.80474934036939
20,1870,5.08474576271186
30,2805,0.842105263157895
40,3740,5.07246376811594
50,4088,13.8983050847458
60,4435,5.66037735849057
70,4782,1.44927536231884
80,5130,5.17799352750809
90,5356,13.0666666666667
100,5581,5.52016985138004
110,5807,13.3738601823708
120,6033,11.660777385159
130,6259,10.4938271604938
140,6484,2.77136258660508
150,6710,5
160,6805,1.66666666666667
170,6900,5.94059405940594
180,6995,1.92307692307692
190,7090,2.46913580246914
200,7185,8.33333333333333
210,7280,12.2448979591837
220,7375,6.17283950617284
230,7470,8.47457627118644
240,7565,16.3265306122449
250,7660,21.9512195121951
260,7755,28.5714285714286
270,7850,22.972972972973
280,7945,20.6349206349206
290,8040,2.75229357798165
300,8135,6.50406504065041
310,8230,1.81818181818182
320,8325,18.5567010309278
