"Depth","Age","TRSH"
28,544,13.0177514792899
33,646,10.2222222222222
38,748,15.2941176470588
43,849,13.4146341463415
48,952,11.5702479338843
53,1052,19.3103448275862
58,1153,6.2015503875969
63,1254,4.76190476190476
68,1355,9.15032679738562
73,1456,8.96551724137931
78,1559,13.3802816901408
83,1662,7.05128205128205
88,1765,10.8974358974359
93,1868,10.4895104895105
98,1970,10.6918238993711
103,2072,6.79012345679012
108,2174,6.20689655172414
113,2273,10.4294478527607
118,2373,10.9756097560976
123,2473,9.79020979020979
128,2576,9.45945945945946
133,2679,5.79710144927536
138,2783,6
143,2883,8.16326530612245
148,2983,9.85915492957746
153,3082,7.63358778625954
158,3178,7.97101449275362
163,3277,12.3076923076923
168,3378,18.4397163120567
173,3476,11.4285714285714
178,3577,9.77011494252874
183,3678,12.0603015075377
188,3781,16.5137614678899
193,3882,14.070351758794
198,3980,17.5531914893617
203,4080,13.6363636363636
208,4183,17.0454545454545
213,4285,11.8421052631579
218,4387,13.8686131386861
223,4487,17.3611111111111
228,4587,5.33333333333333
233,4685,10.3225806451613
238,4783,11.7241379310345
243,4884,13.6363636363636
248,4989,11.5853658536585
253,5092,11.3636363636364
258,5193,9.63855421686747
263,5293,11.7647058823529
268,5398,14.1843971631206
273,5545,15.2777777777778
278,5719,12.987012987013
283,5894,33.1034482758621
288,6069,23.972602739726
293,6245,8.33333333333333
298,6423,9.9236641221374
303,6598,8.33333333333333
308,6774,7.93650793650794
313,6948,17.6470588235294
318,7125,16.6666666666667
323,7300,20.8955223880597
328,7476,7.9136690647482
333,7653,12.8
338,7831,17.3228346456693
343,8005,11.2582781456954
348,8179,8.7378640776699
373,9058,17.3228346456693
378,9233,29.7709923664122
383,9408,31.6239316239316
388,9581,39.0977443609023
393,9756,43.6507936507937
398,9933,26.865671641791
403,10111,48.6486486486486
408,10292,46.6101694915254
413,10469,35.9649122807018
418,10646,24.4274809160305
423,10819,28.4722222222222
428,10991,48.0314960629921
433,11163,33.0769230769231
438,11339,29.8611111111111
443,11513,26.7716535433071
448,11687,33.0985915492958
453,11862,33.8129496402878
458,12039,33.3333333333333
463,12214,25
468,12389,37.1681415929204
473,12566,20.4819277108434
478,12745,27.2108843537415
483,12920,21.7687074829932
488,13093,30.1282051282051
493,13268,33.587786259542
498,13448,31.5789473684211
503,13623,25.5813953488372
508,13797,15.0793650793651
513,13970,12.5
518,14147,17.9487179487179
523,14325,20.6896551724138
528,14504,17.8861788617886
533,14680,8.73015873015873
538,14857,12.0967741935484
543,15031,16.6666666666667
548,15206,14.84375
553,15379,26.8292682926829
558,15554,18.0451127819549
563,15723,19.0082644628099
568,15885,22.5806451612903
573,16050,22.9508196721311
578,16218,31.9327731092437
583,16381,31.8518518518519
588,16547,32.4561403508772
593,16712,11.1940298507463
598,16875,21.969696969697
603,17041,13.768115942029
608,17207,5.26315789473684
613,17372,8.9041095890411
618,17536,11.4285714285714
623,17701,6.61764705882353
628,17867,6.20689655172414
633,18030,5.26315789473684
638,18196,7.79220779220779
643,18363,9.55882352941176
