Depth,Age,TRSH
4.9938,2924,35.034
12.316,3680,28.804
22.067,4470,22.569
33.032,5372,16.332
43.383,6266,11.226
60.378,7635,11.756
70.736,8440,5.5201
86.54,9947,2.0978
99.868,11202,6.5902
113.25,12514,2.0429
130.25,14073,2.573
141.18,15185,1.4206
153.94,16542,0
172.75,18570,0.22574
189.14,20358,1.887
201.29,21625,0.16712
215.25,23111,0.70342
229.81,24627,1.8034
242.86,26014,1.7766
254.09,27267,1.7536
269.28,28845,0.59242
277.77,29669,1.7049
