"Depth","Age","Influx"
"0","-55","3472.209845"
"0.02","37","5080.921519"
"0.04","137","4546.003904"
"0.06","243","2949.131815"
"0.08","346","3226.482017"
"0.1","469","4575.017817"
"0.12","567","4826.753247"
"0.14","666","3506.226415"
"0.16","772","3637.505406"
"0.18","873","5168.967498"
"0.2","978","5081.289063"
"0.22","1074","3947.43939"
"0.23","1145","16741.44144"
"0.24","1219","28404.5048"
"0.26","1502","19565.82013"
"0.28","1875","16397.3858"
"0.3","2315","8534.414815"
"0.32","2774","14466.76559"
"0.34","3239","19754.88122"
"0.36","3654","22625.18189"
"0.38","4103","21794.48086"
"0.4","4549","11525.56221"
"0.42","5002","6807.190941"
"0.44","5473","14152.69132"
"0.46","5918","28914.84843"
"0.48","6357","13939.42804"
"0.5","6831","20408.41977"
"0.52","7278","33990.38433"
"0.54","7701","10265.10963"
"0.56","8336","6172.163207"
"0.58","9733","2292.176211"
"0.6","12003","1579.851222"
"0.62","12944","652.0350877"
"0.64","13552","345.6910163"
