"Depth","Age","Influx"
"0.02","137","7786.148238"
"0.14","960","742.0634921"
"0.25","1716","14887.89238"
"0.45","1939","12084.90566"
"0.66","2151","19376.14679"
"0.88","2369","1647.959184"
"1.07","2565","30905.66038"
"1.33","2830","28707.62712"
"1.58","3066","12912.2807"
"1.78","3351","4389.948007"
"1.95","3928","2677.78477"
"2.18","5517","10294.11765"
"2.38","6537","3365.313653"
"2.62","7350","2834.507042"
"2.85","7634","48000"
"2.96","7678","32878.78788"
"3.27","7810","32631.57895"
"3.58","7943","13311.47541"
"3.72","8004","17315.06849"
"3.88","8077","28717.94872"
"4.04","8155","28245.61404"
"4.27","8269","17208.79121"
"4.45","8360","6019.417476"
"4.65","8463","11090.90909"
"4.87","8584","12770.27027"
"5.14","8732","15448.59813"
"5.33","8839","25183.09859"
"5.45","8910","6111.111111"
"5.55","8964","18103.44828"
"5.65","9022","10166.66667"
"5.75","9082","8288.770053"
"6.06","9269","15720"
"6.18","9369","402.6845638"
"6.3","9518","7946.808511"
"6.48","9894","6943.231441"
"6.58","10123","947.0588235"
"6.72","10463","2554.744526"
"6.82","10737","580.6451613"
"7.05","11450","745.7627119"
"7.09","11627","2377.777778"
"7.15","11897","1481.481481"
"7.2","12113","215.3110048"
"7.25","12322","1580.188679"
"7.3","12534","1578.947368"
"7.35","12743","1142.857143"
"7.4","12953","1374.407583"
"7.45","13164","518.8679245"
"7.5","13376","1476.510067"
"7.55","13525","1384.615385"
"7.64","13811","586.2068966"
"7.67","13898","1457.627119"
"7.71","14016","90.16393443"
"7.82","14382","400"
"7.85","14487","751.4450867"
"7.9","14660","0"
"8.14","15517","2778.042959"
"8.26","15936","0"
"8.33","16204","1197.60479"
"8.37","16371","762.9427793"
"8.47","16738","431.4720812"
"8.52","16935","1009.615385"
"8.57","17143","814.8148148"
"8.71","17710","364.0661939"
"8.82","18133","0"
