"Depth","Age","Influx"
"0.04325","148","0"
"0.10132","170","0"
"0.13801","185","7.322667741"
"0.18389","204","2.77216937"
"0.25428","237","3.026599303"
"0.3125","262","3.03682313"
"0.36157","283","7.077833994"
"0.41992","308","6.297725684"
"0.50299","348","59.26910828"
"0.57393","376","17.21093335"
"0.61101","390","17.23414119"
"0.64814","404","53.00019045"
"0.69463","423","45.41708822"
"0.71946","432","106.7752459"
"0.76609","453","89.06426067"
"0.80347","467","131.8115534"
"0.85028","483","17.99500126"
"0.92228","509","79.44086709"
"0.95996","524","19.61398249"
"1.05766","565","14.01810603"
"1.0798","578","16.86113114"
"1.15595","623","13.83431493"
"1.2773","680","93.50806916"
"1.36415","748","18.85956694"
"1.42561","796","10.91873568"
"1.49061","845","16.28231061"
"1.56578","899","10.55108605"
"1.64141","958","11.56976884"
"1.73082","1035","11.01496987"
"1.91148","1170","1.631684023"
"1.97551","1221","13.45637443"
"2.12101","1310","11.17776183"
"2.25002","1365","31.60781123"
"2.36892","1409","158.2134103"
"2.44698","1437","43.39362774"
"2.51474","1460","98.77960371"
"2.53843","1468","66.79494641"
"2.56548","1478","111.0931417"
"2.62959","1503","29.80312871"
"2.68343","1521","30.84600335"
"2.72035","1535","51.27144257"
"2.77389","1554","24.25626206"
"2.85051","1580","14.5114225"
"2.92664","1605","21.69703963"
"2.953","1615","91.1387534"
"3.04142","1644","45.51631151"
"3.15149","1688","123.8023734"
"3.18996","1702","118.3599804"
"3.22821","1716","30.56920446"
"3.28832","1739","31.07736766"
"3.32286","1752","7.94796938"
"3.40673","1784","12.0645339"
"3.48015","1813","212.3826706"
"3.50135","1821","200.5196738"
"3.54944","1837","31.37260144"
"3.64117","1875","252.7899762"
"3.68487","1892","110.2654501"
"3.72814","1909","153.6998069"
"3.79647","1935","23.13472915"
"3.83863","1950","38.88519888"
"3.89143","1970","117.4382681"
"3.93539","1988","54.2579591"
"3.96534","1999","75.82075091"
"4.02727","2022","84.31895377"
"4.0486","2030","124.6538795"
"4.15097","2067","22.57861313"
"4.23052","2096","120.0181748"
"4.46716","2178","84.4783517"
"4.54997","2209","206.1170948"
"4.63103","2232","50.51968146"
"4.82755","2323","6.32513771"
"4.92002","2418","4.427890222"
"4.99993","2504","9.657942319"
"5.11883","2648","13.13910962"
"5.19682","2756","10.62937007"
"5.32359","2911","9.981902657"
"5.38273","2988","8.865225823"
"5.44109","3065","64.83941367"
"5.51898","3167","28.89682335"
"5.56839","3227","44.20163978"
"5.6389","3312","15.33333346"
"5.6943","3384","10.05595676"
"5.7562","3464","46.73757834"
"5.92987","3662","36.4135218"
"5.9761","3717","19.27645511"
"6.04248","3808","88.23415791"
"6.10004","3847","212.4456633"
"6.15233","3884","31.77817299"
"6.19774","3910","123.5137898"
"6.26992","3950","104.7513516"
"6.32693","3979","13.51104684"
"6.37891","4004","62.1508164"
