"Depth","Age","Influx"
"0","407","129.0416402"
"0.02","427","322.912619"
"0.04","447","337.0879233"
"0.06","467","544.5783886"
"0.08","487","594.3815504"
"0.1","507","467.1039346"
"0.12","526","716.9419095"
"0.14","546","538.5930435"
"0.16","566","1358.307338"
"0.18","586","1792.686133"
"0.2","607","1539.619856"
"0.22","627","3712.759098"
"0.24","646","3478.302857"
"0.26","666","8607.434586"
"0.28","685","2608.667421"
"0.3","704","3794.399185"
"0.32","723","6221.678261"
"0.34","743","14819.16615"
"0.36","763","32529.87692"
"0.38","783","59414.07273"
"0.4","803","13572.66452"
"0.42","823","16736.90545"
"0.44","843","3969.462439"
