"Depth","Age","Influx"
"0.02","-17","5561.019141"
"0.04","0","1429.461538"
"0.08","39","2524.312917"
"0.12","73","3235.097166"
"0.16","111","3635.420703"
"0.2","150","4017.945946"
"0.24","187","4219.273562"
"0.28","230","4806.277113"
"0.32","267","22196.36111"
"0.36","303","12866.70761"
"0.4","343","1389.885537"
"0.44","563","366.2736232"
"0.48","938","323.0184548"
"0.52","1315","171.5975014"
"0.56","2367","291.2170641"
"0.6","3476","251.1038557"
"0.68","5532","309.2428962"
"0.76","7368","128.2323174"
"0.84","9107","29.63008238"
"0.92","11237","94.9584278"
"1","13418","438.1403606"
"1.08","14667","366.6118887"
"1.16","15534","437.7565584"
"1.24","16096","356.2008817"
"1.32","16707","211.8673867"
"1.4","17313","423.7786801"
"1.48","17915","554.8438218"
"1.56","18537","182.8632938"
"1.6","18856","359.4304173"
"1.68","19416","750.697866"
"1.76","19936","915.3478492"
"1.84","20434","909.0275632"
"1.92","20806","790.1655277"
"2","21245","447.9044008"
"2.08","21667","299.5632024"
"2.16","22126","818.333945"
"2.24","22581","1056.387452"
"2.32","23022","1095.168572"
