"Depth","Age","Influx"
"0","0","3.585771687"
"0.025","83","29.98370913"
"0.16","637","8.447089804"
"0.265","1105","15.36942502"
"0.495","2023","25.24291129"
"0.605","2492","21.9070045"
"0.94","4867","50.38319052"
"1.11","5447","55.70910635"
"1.17","5647","186.5123093"
"1.25","5911","29.47211538"
"1.325","6158","63.2384603"
"1.415","6461","59.82239073"
"1.49","6697","48.14964209"
"1.565","6929","70.4069241"
"1.63","7131","91.45557359"
"1.695","7319","45.15924711"
"1.775","7570","13.37049141"
"1.9","7964","45.4037848"
"2.015","8295","39.97246729"
"2.115","8591","1.19025"
"2.195","8911","22.42239474"
"2.255","9391","22.02746977"
"2.365","10285","13.59546566"
"2.45","10888","8.178074698"
"2.49","11159","28.21114166"
"2.53","11388","0.783703704"
"2.57","11631","31.85641936"
"2.665","12220","5.599756098"
"2.71","12507","19.28664024"
"2.755","12707","7.086969064"
"2.795","12895","6.526402878"
"2.85","13041","2.027704918"
"2.88","13107","0"
"2.91","13174","8.209913793"
"3.01","13406","1.80003271"
"3.065","13557","0"
"3.09","13619","1.299453782"
"3.12","13841","3.250868044"
"3.23","14619","0"
"3.295","14721","2.923022388"
"3.39","14858","5.251470588"
"3.44","14926","15.71692805"
"3.535","15123","0"
"3.585","15285","22.57075758"
"3.62","15382","0"
"3.66","15497","2.551020393"
"3.705","15623","5.36854717"
"3.82","15890","0"
"3.9","16128","0"
"4.06","16683","0"
"4.145","16984","0"
