"Depth","Age","Influx"
"0.01","444","0"
"0.02","477","0.131578948"
"0.03","517","0.040799674"
"0.04","560","1.200369342"
"0.05","598","1.796157048"
"0.06","640","2.310654683"
"0.07","681","1.705653028"
"0.08","717","2.310654683"
"0.09","758","2.400738684"
"0.1","796","1.754385953"
"0.11","839","1.454856659"
"0.12","880","1.535087725"
"0.13","920","1.985226211"
"0.14","958","1.9736842"
"0.15","998","1.214574897"
"0.16","1037","1.712614881"
"0.17","1079","1.420217214"
"0.18","1121","1.112537439"
"0.19","1162","1.491228075"
"0.2","1202","0.784856868"
"0.21","1240","0.984167732"
"0.22","1281","2.01754385"
"0.23","1321","2.310654683"
"0.24","1362","1.876784977"
"0.25","1405","2.310654683"
"0.26","1446","1.325536067"
"0.27","1491","1.140350875"
"0.28","1531","2.310654683"
"0.29","1572","1.953748"
"0.3","1616","2.080783349"
"0.31","1659","5.303957674"
"0.32","1702","2.36842105"
"0.33","1742","2.474134051"
"0.34","1781","2.695763902"
"0.35","1822","2.225074878"
"0.36","1863","1.801801811"
"0.37","1900","1.137980081"
"0.38","1937","0.727428317"
"0.39","1978","1.060791512"
"0.4","2021","1.798245625"
"0.41","2061","1.140350875"
"0.42","2101","1.200369342"
"0.43","2139","1.754385976"
"0.44","2180","1.403508775"
"0.45","2220","1.403508775"
"0.46","2260","1.127819548"
"0.47","2302","1.46198831"
"0.48","2344","1.420217214"
"0.49","2386","1.036682614"
"0.5","2430","1.002506262"
"0.51","2472","1.127819548"
"0.52","2514","1.305589558"
"0.53","2557","2.01754385"
"0.54","2597","1.469890946"
"0.55","2634","2.631579048"
"0.56","2676","1.998050694"
"0.57","2712","1.403508775"
"0.58","2752","1.535087725"
"0.59","2792","1.583226366"
"0.6","2833","3.463787692"
"0.61","2872","4.318488462"
"0.62","2911","4.201292632"
"0.63","2949","3.366524324"
"0.64","2986","1.958384326"
"0.65","3029","2.310654683"
"0.66","3070","2.216066474"
"0.67","3108","2.400738684"
"0.68","3146","2.763158"
"0.69","3186","2.968960769"
"0.7","3225","1.968335463"
"0.71","3266","2.255639095"
"0.72","3308","1.754385976"
"0.73","3349","1.112537439"
"0.74","3390","1.844354487"
"0.75","3429","1.925545561"
"0.76","3470","2.834008205"
"0.77","3509","3.551561951"
"0.78","3550","3.167641389"
"0.79","3586","3.370267895"
"0.8","3624","1.983218913"
"0.81","3670","2.167182745"
"0.82","3721","2.589807778"
"0.83","3784","2.150537581"
"0.84","3846","2.110348406"
"0.85","3915","1.955709016"
"0.86","3976","1.033405425"
"0.87","4049","1.553884714"
"0.88","4119","1.754386027"
"0.89","4192","1.606128028"
"0.9","4263","2.050901972"
"0.91","4334","1.449275362"
"0.92","4403","1.970680137"
"0.93","4476","1.876218333"
"0.94","4548","2.055137857"
"0.95","4618","1.482579718"
"0.96","4689","1.203007514"
"0.97","4759","2.510121385"
"0.98","4824","1.297764959"
"0.99","4897","1.105503479"
"1","4970","1.315789471"
"1.01","5038","0.701754385"
"1.02","5103","0.889209329"
"1.03","5176","1.047758278"
"1.04","5248","0.66943675"
"1.05","5324","0.817111274"
"1.06","5397","0.300751886"
"1.07","5467","0.494193225"
"1.08","5538","0.99415205"
"1.09","5598","0.575208508"
"1.1","5659","0.797448152"
"1.11","5692","1.260964906"
"1.12","5724","0.779727111"
"1.13","5751","0.389863556"
"1.14","5778","0.292397663"
"1.15","5802","0"
"1.16","5826","0"
"1.17","5852","0"
"1.18","5875","0"
"1.19","5897","0"
"1.2","5920","0"
"1.21","5946","0"
"1.22","5970","0"
"1.23","5996","0"
"1.24","6021","0"
"1.25","6044","0"
"1.26","6068","0"
"1.27","6092","0"
"1.28","6117","0"
"1.29","6142","0"
"1.3","6168","0"
"1.31","6193","0"
