"Depth","Age","Influx"
"0","204","12125.45556"
"0.1","381","7904.796814"
"0.2","555","8275.02462"
"0.3","728","8269.447921"
"0.4","881","8643.255814"
"0.5","1053","9273.33971"
"0.6","1226","10061.09899"
"0.7","1391","6816.175525"
"0.8","1550","5108.409346"
"0.9","1701","5363.059163"
"1","1855","5441.66786"
"1.1","2032","4457.237003"
"1.2","2225","5631.212121"
"1.3","2423","4754.712154"
"1.4","2624","4630.107744"
"1.5","2822","3881.782222"
"1.6","3022","5884.804173"
"1.7","3219","5945.314908"
"1.8","3418","10706.33059"
"1.9","3627","13930.36741"
"1.95","3717","15902.96016"
"2","3805","7331.375342"
"2.1","4005","5878.295918"
"2.2","4201","3821.228886"
"2.3","4391","3525.775152"
"2.4","4588","3068.752294"
"2.5","4788","3884.754368"
"2.6","4969","2953.411595"
"2.7","5165","4753.955708"
"2.8","5359","4953.498389"
"2.9","5608","3083.34366"
"3","5901","2828.726313"
"3.1","6197","3101.694688"
"3.2","6501","4274.938995"
"3.3","6806","3032.191142"
"3.4","7118","3309.494561"
"3.5","7413","3153.515542"
"3.6","7651","3381.903365"
"3.7","7921","11827.61322"
"3.8","8225","13774.06595"
"3.9","8535","12626.1587"
"4","8852","6003.668062"
"4.1","9162","5149.57147"
"4.2","9473","5700.033549"
"4.3","9794","6000.497052"
"4.4","10109","11354.15382"
"4.5","10368","17421.5625"
"4.6","10558","12260.86611"
"4.7","10746","14488.00734"
"4.8","10942","12621.0659"
"4.9","11140","19760.43526"
