"Depth","Age","Influx"
"0.01","503","5772.432432"
"0.03","543","7024.408889"
"0.05","583","23731.11111"
"0.07","623","10966.88062"
"0.09","664","10208.45407"
"0.11","703","11258.48062"
"0.13","743","11576.15176"
"0.15","784","16350.62201"
"0.17","822","7619.3534"
"0.19","861","13084.18018"
"0.21","898","28102.63158"
"0.23","936","39828.43823"
"0.25","975","72775.40741"
"0.27","1011","36581.05263"
"0.29","1049","65091.04762"
"0.31","1085","52393.36219"
"0.33","1121","28960"
"0.35","1157","64548.62222"
"0.37","1193","52384.91846"
"0.39","1235","53859.30435"
"0.41","1275","19832.42857"
"0.43","1315","22916.67061"
"0.45","1354","5849.002995"
"0.47","1395","2494.364964"
"0.49","1435","7119.333333"
