"Depth","Age","Influx"
"0","253","33.04701949"
"0.02","325","174.0796253"
"0.04","400","2366.444556"
"0.06","469","6099.459913"
"0.32","1368","8570.64627"
"0.36","1505","1553.933209"
"0.38","1576","1117.774436"
"0.4","1639","1888.380396"
"0.42","1703","2337.756552"
"0.44","1771","12219.93214"
"0.48","1906","16451.99038"
"0.52","2035","20410.59638"
"0.56","2159","11422.17494"
"0.6","2300","15833.32033"
"0.62","2382","8789.256757"
"0.64","2456","16542.68331"
"0.68","2619","5400.756296"
"0.72","2788","22653.5619"
"0.76","2963","7403.387701"
"0.8","3150","12395.00358"
"0.82","3235","5087.027729"
"0.84","3325","3074.524817"
"0.88","3509","2710.903289"
"0.92","3694","1141.617747"
"0.96","3878","3514.310229"
"1","4056","12128.18167"
"1.02","4143","20910.98022"
"1.04","4234","15633.31746"
"1.06","4324","16221.99878"
"1.08","4418","26071.17733"
"1.12","4599","10079.70255"
"1.16","4772","12046.72895"
"1.2","4929","26323.55961"
"1.22","5002","11194.04524"
"1.24","5082","31297.68421"
"1.26","5167","14805.96748"
"1.28","5251","17650.29911"
"1.32","5408","20604.851"
"1.36","5564","25299.25055"
"1.38","5646","14729.73238"
"1.4","5723","19408.0529"
"1.44","5881","24146.42901"
"1.48","6043","25148.1067"
"1.52","6202","33188.51093"
"1.56","6360","27315.08097"
"1.6","6530","25548.1837"
"1.64","6705","33077.43259"
"1.66","6783","25539.71282"
"1.68","6858","23003.15391"
"1.72","7020","33036.44444"
"1.76","7182","43686.94364"
"1.8","7342","25605.22981"
