"Depth","Age","Influx"
"0","-43","14755.46433"
"0.04","25","15055.07224"
"0.08","88","9554.083694"
"0.12","151","21044.83284"
"0.16","213","10179.13191"
"0.2","273","24496.63082"
"0.24","336","11509.76572"
"0.28","397","13633.47692"
"0.32","456","5535.60229"
"0.36","533","2352.475362"
"0.4","625","3379.174416"
"0.44","722","3059.366962"
"0.46","771","3104.488574"
"0.48","818","6011.119036"
"0.5","868","7132.868687"
"0.52","922","14275.45909"
"0.54","976","5930.839702"
"0.56","1033","10785.47826"
"0.58","1093","7755.239611"
"0.6","1151","12664.9193"
"0.62","1211","5333.425989"
"0.64","1271","10364.63158"
"0.66","1330","15669.38635"
"0.68","1392","26508.85407"
