"Depth","Age","Influx"
"0","-14","13738.83063"
"0.02","28","23974.82861"
"0.04","67","35194.44343"
"0.06","104","13568.66412"
"0.1","181","30411.53108"
"0.12","216","14089.0719"
"0.14","252","11355.48057"
"0.16","289","7596.192147"
"0.18","326","19925.64607"
"0.2","361","29322.81535"
"0.22","397","43710.52969"
"0.24","432","101056.1238"
"0.26","467","60326.76341"
"0.28","499","127017.208"
"0.3","528","55024.16846"
"0.32","586","90341.96923"
"0.34","651","50200.75098"
"0.36","716","31260.91086"
"0.38","784","13783.65892"
"0.4","849","5115.017677"
"0.42","913","16305.08387"
"0.44","978","15984.88943"
"0.46","1045","14199.31795"
"0.48","1110","11288.31487"
"0.5","1168","9995.159208"
"0.52","1224","11638.82632"
"0.54","1281","21044.64416"
"0.56","1336","9213.565704"
"0.58","1394","9460.436364"
"0.6","1449","25212.29592"
"0.62","1504","37735.59387"
"0.64","1558","100566.8235"
"0.66","1609","126199.2178"
"0.68","1659","109311.7647"
"0.7","1710","169617.2806"
"0.72","1759","42692.13994"
"0.74","1808","29618.44308"
"0.76","1858","10328.23579"
"0.78","1908","19491.50222"
"0.8","1958","25974.30596"
