"Depth","Age","Influx"
"0.0025","-263","0.3"
"0.0075","-258","0"
"0.0125","-253","0.24000001"
"0.0175","-248","0.331999993"
"0.0225","-243","0"
"0.0275","-238","0.185833335"
"0.0325","-232","0.769000006"
"0.0375","-227","0.459999991"
"0.0425","-222","0.282999992"
"0.0475","-217","1.571249961"
"0.0525","-213","1.174999952"
"0.0575","-209","0.795000017"
"0.0625","-205","0"
"0.0675","-201","0.4375"
"0.0725","-197","0.62833333"
"0.0775","-194","0.814999998"
"0.0825","-190","0.433333317"
"0.0875","-187","0.697500014"
"0.1025","-177","0"
"0.1125","-170","1.487142836"
"0.1225","-163","0"
"0.1325","-156","5.91166687"
"0.1425","-150","30.05714199"
"0.1525","-144","4.592857361"
"0.1625","-137","0"
"0.1725","-129","0.327142852"
"0.1825","-122","0"
"0.1925","-116","1.700000048"
"0.2025","-108","2.004000092"
"0.2125","-98","2.63818186"
"0.2225","-87","0"
"0.2325","-77","0.703000021"
"0.2425","-67","1.053499985"
"0.2525","-47","0.377931036"
"0.2625","11","0.649016396"
"0.2725","72","2.65550003"
"0.2825","132","0.296833325"
"0.3025","252","0.031083591"
"0.3425","575","0.012061539"
"0.3825","900","0"
"0.4225","1387","0"
"0.4775","2143","0"
"0.52","2715","0.017651633"
"0.57","3358","0.161904759"
"0.62","3610","0"
"0.67","3773","0"
"0.72","3934","0"
"0.77","4100","0"
"0.82","4275","0"
"0.87","4433","0"
"0.92","4594","0.033229815"
"0.97","4755","0"
"1.02","4916","0"
"1.07","5074","0"
"1.12","5238","0"
"1.17","5403","0.417434197"
"1.22","5555","2.126582182"
"1.27","5713","0.021895425"
"1.32","5866","0.09395973"
"1.37","6015","0.214827587"
"1.42","6160","0.263565899"
"1.47","6289","7.070895522"
"1.52","6423","0.397183089"
"1.57","6565","0.777304967"
"1.62","6706","0.864963531"
"1.67","6843","0.840277804"
"1.72","6987","0.442176871"
"1.77","7134","0.166187046"
"1.82","7273","0.637500021"
"1.87","7417","0.777898526"
"1.92","7555","0.502702706"
"1.97","7703","0"
"2.02","7850","2.335971311"
"2.07","7989","1.019863037"
"2.12","8062","0.056451612"
"2.17","8124","0.291538459"
"2.22","8189","1.514285769"
"2.26","8245","0.209558817"
"2.31","8313","0.083333337"
"2.41","8457","0.227333326"
"2.465","8532","0.427142859"
"2.525","8616","0.166250001"
"2.62","8744","0.051428574"
"2.72","8884","1.142857129"
"2.82","9017","0.073529412"
"2.92","9153","0.144444448"
"3.02","9288","0.242962961"
"3.12","9423","0.075362316"
"3.22","9561","0.437226261"
"3.32","9698","0.490780147"
"3.42","9839","5.821090976"
"3.46","9894","2.559722265"
"3.56","10038","0.194078951"
"3.61","10114","0.646666654"
"3.66","10189","0.065662653"
"3.71","10272","0.052409639"
"3.76","10355","0"
"3.81","10440","1.202830189"
"3.87","10546","3.719420502"
"3.91","10615","1.610326041"
"3.96","10707","0.5"
"4.01","10797","0.122527474"
"4.06","10888","0.068617019"
"4.11","10982","0.4"
"4.16","11082","1.145967745"
"4.21","11206","0.704032221"
"4.235","11268","1.044354823"
"4.26","11330","0"
"4.31","11459","0.146043163"
"4.36","11598","0"
"4.41","11738","1.754104415"
"4.46","11872","1.509789517"
"4.52","12062","0"
"4.57","12296","0.165952376"
"4.62","12506","0"
"4.67","12587","0"
"4.72","12672","0"
"4.77","12760","0"
"4.82","12848","0"
"4.87","12933","0"
"4.92","13016","0"
"4.97","13104","0"
"5.02","13190","0.084756097"
"5.07","13272","0"
"5.12","13353","0"
"5.22","13493","0"
"5.32","13623","0.104150943"
"5.52","13888","0.131292513"
"5.62","14035","0"
"5.72","14259","0.235164831"
"5.76","14350","0.186760567"
"5.82","14492","0.015824176"
"5.86","14583","0"
"5.92","14719","0.166521736"
"5.96","14811","0"
"6.06","15041","0.096875003"
"6.11","15153","0"
"6.21","15380","0.080123456"
"6.32","15623","0"
"6.42","15813","0"
"6.52","15995","0"
"6.72","16368","0"
"6.82","16560","0"
"6.92","16763","0"
"6.985","16912","0"
