"Depth","Age","Influx"
"0","-52","0.161538462"
"0.01","-26","0.107692308"
"0.02","0","0.072"
"0.03","25","0.030769231"
"0.04","51","0.2"
"0.05","77","0.046153846"
"0.06","103","0.145307692"
"0.07","129","0.269230769"
"0.08","155","0.298076923"
"0.09","181","0.046153846"
"0.1","207","0.084615385"
"0.11","233","0.407692308"
"0.12","259","0.146153846"
"0.13","285","0.115384615"
"0.14","311","0.123076923"
"0.15","337","0.307692308"
"0.16","363","0.153846154"
"0.17","389","0.107692308"
"0.18","415","0.284615385"
"0.19","441","0.192307692"
"0.2","467","0.276923077"
"0.21","493","0.2"
"0.22","518","0.276923077"
"0.23","544","0.446153846"
"0.24","570","0.903703704"
"0.25","597","0.330769231"
"0.26","623","0.488"
"0.27","648","0.423076923"
"0.28","674","0.784615385"
"0.29","700","0.315384615"
"0.3","726","0.44"
"0.31","746","0.544444444"
"0.32","764","0.78"
"0.33","784","0.126315789"
"0.34","803","0.145454545"
"0.35","825","0.077777778"
"0.36","843","0.066666667"
"0.37","861","0.115789474"
"0.38","880","1.315789474"
"0.39","899","0.810526316"
"0.4","918","0.638095238"
"0.41","939","0.83"
"0.42","959","0.9"
"0.43","977","1.438095238"
"0.44","998","1.466666667"
"0.45","1019","5.645454545"
"0.46","1041","4.834782609"
"0.47","1064","2.5"
"0.48","1084","2.847619048"
"0.49","1105","3.621052632"
"0.5","1124","3.295238095"
"0.51","1145","2.677777778"
"0.52","1163","0.842105263"
"0.53","1182","1.761904762"
"0.54","1203","2.027272727"
"0.55","1225","2.58"
"0.56","1245","4.611764706"
"0.57","1262","3.042105263"
"0.58","1281","3.494736842"
"0.59","1300","2.317647059"
"0.6","1317","3.24"
"0.61","1327","0.953846154"
"0.62","1340","0.183333333"
"0.63","1352","1.230769231"
"0.64","1365","2.65"
"0.65","1377","3.092307692"
"0.66","1390","3.133333333"
"0.67","1402","3.26"
"0.68","1412","3.866666667"
"0.69","1424","4.072727273"
"0.7","1435","3.981818182"
"0.71","1446","5.04"
"0.72","1456","4.28"
"0.73","1466","3.6"
"0.74","1477","3.05"
"0.75","1489","5.58"
"0.76","1499","2.271428571"
"0.77","1513","2.333333333"
"0.78","1525","3.418181818"
"0.79","1536","1.8"
"0.8","1549","2.883333333"
