"Depth","Age","Influx"
"0.01","24","2"
"0.02","33","0.2"
"0.03","40","3.7"
"0.04","49","1.6"
"0.05","58","5.4"
"0.06","65","1.5"
"0.07","74","6.5"
"0.08","83","4.6"
"0.09","91","0"
"0.1","99","60"
"0.11","107","6.2"
"0.12","116","0.5"
"0.13","126","1.9"
"0.14","135","3.2"
"0.15","144","2.7"
"0.16","152","1.6"
"0.17","161","0.5"
"0.18","171","0"
"0.19","180","2"
"0.2","189","0.9"
"0.21","198","0"
"0.22","206","0.4"
"0.23","215","0.6"
"0.24","224","0"
"0.25","233","0.1"
"0.26","241","0.3"
"0.27","251","1.1"
"0.28","260","1"
"0.29","268","0"
"0.3","277","0.8"
"0.31","287","0"
"0.32","295","1.3"
"0.33","304","0.3"
"0.34","313","0.1"
"0.35","322","0.7"
"0.36","331","0.9"
"0.37","340","1.5"
"0.38","349","0.9"
"0.39","358","2"
"0.4","367","0.8"
"0.41","377","1.6"
"0.42","385","1"
"0.43","394","1.4"
"0.44","402","1.8"
"0.45","411","1.2"
"0.46","419","1.6"
"0.47","428","1.1"
"0.48","437","0.6"
"0.49","446","1.4"
"0.5","455","1.6"
"0.51","464","0.6"
"0.52","473","0.7"
"0.53","482","1.7"
"0.54","492","0.9"
"0.55","501","0.4"
"0.56","510","0.6"
"0.57","519","1.1"
"0.58","528","0.5"
"0.59","537","0"
"0.6","546","0.3"
"0.61","556","0.7"
"0.62","565","0.1"
"0.63","574","0.7"
"0.64","584","1.8"
"0.65","593","0.8"
"0.66","601","1"
"0.67","610","1.4"
"0.68","619","1.7"
"0.69","628","1.2"
"0.7","638","4.1"
"0.71","646","0.8"
"0.72","655","0.8"
"0.73","664","1.5"
"0.74","674","2.5"
"0.75","683","0.8"
"0.76","692","2"
"0.77","701","4.8"
"0.78","710","4.8"
"0.79","720","1.2"
"0.8","729","2.5"
"0.81","738","2"
"0.82","747","6"
"0.83","757","1.6"
"0.84","766","6.8"
"0.85","774","2.6"
"0.86","782","4.2"
"0.87","792","5.2"
"0.88","801","1.6"
"0.89","810","1.3"
"0.9","819","2.7"
"0.91","828","3.6"
"0.92","837","2.5"
"0.93","845","2"
"0.94","854","2"
"0.95","862","2.3"
"0.96","872","1.1"
"0.97","881","2"
"0.98","890","4.1"
"0.99","899","1.3"
"1","908","5.7"
"1.01","918","1.3"
"1.02","927","10.4"
"1.03","936","9"
"1.04","944","3.3"
"1.05","952","4.2"
"1.06","961","7.4"
"1.07","970","4.3"
"1.08","979","8"
"1.09","988","21.5"
"1.1","997","11.5"
"1.11","1006","5.7"
"1.12","1015","24.5"
"1.13","1024","14.5"
"1.14","1033","19.5"
"1.15","1043","9.5"
"1.2","1085","3.1"
"1.21","1094","0.1"
"1.22","1102","0.4"
"1.23","1111","0"
"1.24","1120","1"
"1.25","1129","1.8"
"1.26","1139","0.6"
"1.27","1148","20.65"
"1.28","1157","7.6"
"1.29","1166","8.85"
"1.3","1175","8"
"1.31","1184","7"
"1.32","1192","9.75"
"1.33","1201","11.85"
"1.34","1209","13.25"
"1.35","1218","11.1"
"1.36","1227","18.1"
"1.37","1236","4.55"
"1.38","1246","4.1"
"1.39","1255","7.15"
"1.4","1263","7.15"
"1.41","1273","6.45"
"1.42","1281","3.95"
"1.43","1290","9.8"
"1.44","1299","7.9"
"1.45","1307","4.3"
"1.46","1317","3.75"
"1.47","1325","1.75"
"1.48","1334","1.15"
