"Depth","Age","Influx"
"0.01","-13","0.661764706"
"0.06","123","0.666666667"
"0.08","186","0.571428571"
"0.1","256","0.413793103"
"0.115","314","0.481481481"
"0.135","422","0.123287671"
"0.15","495","1.095652174"
"0.165","610","0.956175299"
"0.185","861","2.105263158"
"0.2","1032","0.282051282"
"0.21","1149","1.105633803"
"0.25","1717","0.398496241"
"0.26","1850","0.039292731"
"0.3","2359","0.153061224"
"0.35","2653","0"
"0.4","2875","0"
"0.45","3079","0.067873303"
"0.5","3300","0.704545455"
"0.55","3520","0.069767442"
"0.6","3735","0.807174888"
"0.65","3958","0.136986301"
"0.7","4177","1.921296296"
"0.75","4393","1.740196078"
"0.8","4597","9.666666667"
"0.85","4747","6.296296296"
"0.9","4882","8.14516129"
"0.95","5006","2.84"
"1.06","5281","10.12987013"
"1.09","5358","2.169039146"
"1.205","5639","0"
"1.28","5840","0.401459854"
"1.33","5977","0.899280576"
"1.38","6116","0.064"
"1.42","6241","0.279069767"
"1.48","6456","0.731070496"
"1.58","6839","0.46124031"
"1.685","7226","0.985207101"
"1.73","7395","0.328282828"
"1.78","7593","2.17032967"
"1.88","7957","0.617977528"
"1.93","8135","0.135869565"
"1.98","8319","2.112299465"
"2.03","8506","0.055248619"
"2.08","8687","1.655172414"
"2.12","8832","0"
"2.18","9041","0.042328042"
"2.22","9230","0.825688073"
"2.25","9448","0.021582734"
"2.28","9726","0.273170732"
"2.3","9931","0.055727554"
"2.33","10254","0"
"2.35","10492","0.027863777"
"2.38","10815","0.105363985"
"2.43","11337","0"
"2.45","11552","0.134146341"
"2.51","12044","0.256756757"
"2.53","12192","0.07183908"
"2.58","12540","0.013888889"
"2.595","12648","0.055944056"
"2.655","13077","0.122615804"
"2.705","13444","0.097222222"
"2.755","13804","0.067567568"
"2.805","14174","0.013774105"
"2.855","14537","0.027190332"
"2.9","14868","0.013888889"
"2.905","14904","0.013513514"
"2.91","14941","0"
"2.915","14978","0.026578073"
"2.955","15279","0.035128806"
"3.005","15706","0"
"3.055","16154","0.28285291"
