"Depth","Age","Influx"
"0","-47","7.999999874"
"0.1","2","46.99999892"
"0.2","60","0"
"0.3","122","3.999999937"
"0.31","128","0"
"0.4","183","1.999999969"
"0.7","367","0"
"0.8","428","0"
"0.9","494","0.999999984"
"1.2","657","0"
"1.4","793","0.999999984"
"1.6","935","1.999999969"
"1.8","1068","2.999999953"
"2","1198","0"
"2.2","1340","4.999999922"
"2.4","1517","1.999999969"
"2.6","1707","0"
"2.8","1894","1.999999969"
"3","2062","1.999999969"
"3.3","2411","0"
"3.4","2543","2.999999953"
"3.6","2803","2.999999953"
"3.7","2939","16.99999939"
"3.8","3067","9.999999843"
"3.9","3192","11.99999947"
"4.2","3580","1.999999969"
"4.3","3749","0"
"4.4","3918","0"
"4.59","4238","1.999999969"
"4.61","4269","0"
"4.65","4339","1.999999969"
"4.7","4429","0"
"4.85","4769","1.999999969"
"4.9","4913","0.999999984"
"4.95","5728","11.00000051"
"5","6523","4.999999922"
"5.05","7049","4.999999922"
"5.1","7596","7.999999874"
"5.15","7739","0.999999984"
"5.21","7907","3.999999937"
"5.25","8030","657.9999849"
"5.35","8345","29.99999953"
"5.4","8510","202.0000085"
"5.45","8657","169.9999939"
"5.5","8824","110.0000051"
"5.55","8993","258.0000083"
"5.6","9138","152.9999979"
"5.65","9305","463.0000171"
"5.7","9471","154.0000038"
"5.75","9604","233.0000001"
"5.85","9869","148.0000032"
"5.9","10012","123.0000036"
"5.95","10139","434.9999915"
"6","10263","133.9999989"
"6.05","10384","254.0000022"
"6.1","10503","98.99999948"
"6.15","10627","749.0000339"
"6.2","10752","193.0000076"
"6.25","10863","258.0000083"
"6.35","11115","1057.000041"
"6.4","11236","58.00000115"
"6.45","11394","99.99999843"
"6.5","11546","39.00000042"
"6.55","11748","36.00000012"
"6.6","11939","1.999999969"
"6.65","12119","0"
"6.7","12311","2.999999953"
"6.75","12502","5.999999906"
"6.85","12832","2.999999953"
"6.9","12984","2.999999953"
"6.95","13131","0"
"7","13285","7.999999874"
"7.05","13439","16.99999939"
"7.1","13601","0.999999984"
"7.15","13751","0"
"7.19","13867","0.999999984"
"7.25","14022","0"
"7.35","14283","0"
"7.4","14400","0"
"7.45","14568","2.999999953"
"7.5","14725","0"
"7.55","14908","7.999999874"
"7.65","15257","3.999999937"
"7.75","15620","2.999999953"
"7.85","15873","7.999999874"
"8.25","16299","7.999999874"
"8.85","16712","9.999999843"
"9.15","16970","26.00000028"
"9.25","17050","55.00000085"
"9.65","17394","26.00000028"
"9.95","17657","79.99999874"
