"Depth","Age","Influx"
"0.52","9248","62.43288"
"0.57","9536","65.44068"
"0.62","9821","59.1975"
"0.67","10109","27.675"
"0.72","10396","64.235819"
"0.77","10681","312.42858"
"0.82","10972","631.02855"
"0.83","11029","538.4659"
"0.84","11087","317.8828"
"0.85","11145","75.15"
"0.87","11258","40.4"
"0.89","11372","65.70703"
"0.9","11428","35.85441"
"0.93","11594","64.49663"
"0.96","11765","14.82"
"0.97","11820","124.632"
"0.99","11931","151.89678"
"1.03","12203","141.42858"
"1.04","12302","73.03846"
"1.05","12401","125.55"
"1.06","12501","115.04746"
"1.08","12700","11.37273"
"1.1","12899","15.66"
"1.13","13198","4.575"
"1.14","13297","17.4"
"1.21","13991","3.77522"
"1.26","14487","8.58051"
"1.31","14982","68.31"
"1.39","15778","13.14396"
"1.42","16076","17.95909"
"1.56","17107","3.54067"
"1.61","17159","2.57566"
"1.67","17222","8.34868"
"1.72","17272","3.89597"
"1.77","17322","9.14516"
"1.82","17372","12.86471"
"1.85","17402","5.72468"
"1.91","17458","4.55357"
"1.96","17507","1.70751"
"1.99","17537","2.16"
"2.04","17621","12.09452"
"2.07","17702","4.83545"
"2.09","17757","3.34125"
"2.17","17972","2.4"
"2.22","18106","1.22727"
"2.27","18235","2.28301"
"2.32","18366","3.61385"
"2.35","18444","4.66221"
"2.41","18605","1.86279"
"2.46","18740","7.02478"
"2.51","18876","13.510929"
"2.61","19526","4.72028"
"2.66","19869","8.22857"
"2.71","20210","10.125"
"2.76","20552","4.56429"
"2.81","20897","11.43659"
"2.91","21583","2.23607"
"2.96","21923","2.52"
"3.06","22400","6.75"
"3.17","22591","2.34441"
"3.19","22628","2.52766"
"3.24","22714","1.03977"
"3.31","22836","1.42857"
"3.36","22928","1.6605"
"3.41","23016","1.08908"
"3.46","23097","5.08916"
"3.51","23179","0.33234"
"3.56","23291","21.13714"
"3.63","23461","1.43163"
"3.66","23537","5.90035"
"3.71","23664","3.39429"
"3.76","23780","3.83108"
