"Depth","Age","Influx"
"0.088028","598","42256.14575"
"0.176056","815","139109.5276"
"0.305164","1148","162526.0889"
"0.399061","1370","307564.2721"
"0.504695","1626","304534.3248"
"0.610329","1899","214743.6299"
"0.704225","2149","274836.259"
"0.798122","2391","107516.83"
"0.892019","2672","107441.9899"
"0.997653","3002","56272.32557"
"1.091549","3311","13234.28649"
"1.20892","4009","1558.894412"
"1.29108","4619","6738.826763"
"1.396714","5381","7137.0293"
"1.502347","6169","4732.705336"
"1.607981","7099","5551.336209"
"1.713615","8024","51153.25683"
"1.795775","8749","38812.8291"
"1.913145","9624","4663.033247"
"1.995305","10195","2368.192484"
"2.071596","10717","0"
"2.206573","11839","1975.944078"
"2.312207","13324","1478.58379"
"2.406103","14647","37710.53871"
"2.488263","15812","1590.702775"
"2.605634","16666","0"
"2.69953","16991","0"
"2.78169","17292","0"
"2.887324","17711","0"
"3.016432","18586","0"
"3.110329","19182","0"
"3.215962","19838","0"
"3.298122","20429","0"
"3.403756","21312","0"
"3.497653","22078","0"
"3.615023","22910","0"
"3.720657","23641","0"
"3.814554","24325","0"
"3.879108","24834","0"
"3.99061","25522","0"
"4.096244","26085","0"
"4.201878","26617","0"
"4.278169","26999","0"
"4.389671","27617","0"
"4.495305","28231","0"
"4.612676","28858","0"
"4.730047","29495","0"
"4.80047","29898","0"
"4.894366","30437","0"
"5","30997","0"
"5.093897","31319","0"
"5.170188","31588","0"
"5.287559","31980","0"
"5.410798","32404","0"
"5.516432","32765","1975.945705"
"5.610329","33095","4730.916092"
"5.727699","33497","8150.791369"
"5.809859","33777","5733.648508"
"6.00939","34502","7562.569475"
"6.115024","34890","39737.45826"
"6.20892","35251","3122.896942"
"6.326291","35686","4310.138297"
"6.420188","36039","1630.153278"
"6.525822","36489","17219.93891"
"6.578639","36702","0"
"6.701878","37196","1780.507221"
"6.807512","37608","0"
"6.883803","37906","0"
"6.989437","38323","0"
"7.09507","38702","0"
"7.21831","39184","0"
"7.294601","39471","0"
"7.312207","39537","1847.181695"
"7.406103","39890","0"
"7.511737","40285","3187.716153"
"7.588028","40562","0"
"7.711268","41008","4257.824483"
"7.816901","41410","9293.05077"
"7.910798","41831","1598.189488"
"8.016432","42290","1530.004709"
"8.080986","42583","0"
"8.18662","43129","0"
"8.321596","43921","0"
"8.42723","44518","0"
"8.521127","45034","0"
"8.597418","45485","0"
"8.691315","46033","0"
"8.796948","46616","0"
"8.890845","47166","0"
"8.973005","47674","1164.393194"
"9.102113","48444","5458.44398"
"9.213615","49106","1855.259079"
"9.319249","49765","1820.613143"
"9.39554","50250","0"
"9.501174","50874","2774.167983"
"9.606808","51491","5935.509155"
"9.730047","52260","3014.448559"
"9.794601","52607","0"
"9.900235","53211","1899.303346"
"10.023474","53962","2697.658146"
"10.117371","54526","6750.639113"
"10.223005","55178","13272.27903"
"10.311033","55700","2892.545997"
"10.40493","56226","20489.39783"
"10.528169","56950","17537.59836"
"10.60446","57383","19539.5737"
"10.7277","58113","12505.32723"
