"Depth","Age","Influx"
"0.01785","-39","0.77"
"0.02975","-27","0.41"
"0.04165","-14","0.74"
"0.05355","-1","0.24"
"0.06545","11","0.62"
"0.07735","23","0.54"
"0.08925","36","0.41"
"0.10115","48","0.54"
"0.11305","61","0.62"
"0.12495","74","0.5"
"0.13685","87","0.33"
"0.14875","99","0"
"0.16065","112","2.33"
"0.17255","125","1.99"
"0.18445","138","2.6"
"0.19635","150","2.57"
"0.20825","163","2.02"
"0.22015","176","1.16"
"0.23205","188","0.12"
"0.24395","201","0.86"
"0.25585","215","1.7"
"0.26775","232","1.74"
"0.27965","249","1.4"
"0.29155","268","1.75"
"0.30345","284","1.88"
"0.31535","299","1.84"
"0.32725","317","1.53"
"0.33915","335","2.41"
"0.35105","351","2.18"
"0.36295","369","2.61"
"0.37485","387","1.65"
"0.38675","404","1.55"
"0.39865","421","1.89"
"0.41055","438","0.94"
"0.42245","457","2.21"
"0.43435","473","3.12"
"0.44625","490","2.22"
"0.45815","508","1.99"
"0.47005","525","2.39"
"0.48195","540","2.78"
"0.49385","557","3.24"
"0.5044","569","2.49"
"0.5136","579","4.19"
"0.5228","588","2.85"
"0.532","599","1.68"
"0.5412","610","1.28"
"0.5504","619","2.16"
"0.5596","628","1.53"
"0.5688","638","1.13"
"0.578","648","1.88"
"0.5872","657","1.19"
"0.5964","667","2.21"
"0.6056","676","1.86"
"0.6148","686","1.67"
"0.624","697","1.58"
"0.6332","709","2.82"
"0.6424","721","2.08"
"0.6516","732","1.54"
"0.6608","742","1.84"
"0.67","752","1.41"
"0.6792","762","1.23"
"0.6884","773","1.02"
"0.6976","783","2.61"
"0.7068","793","1.04"
"0.716","803","0.6"
"0.7252","813","0.66"
"0.7344","824","0.96"
"0.7436","834","1.15"
"0.7528","845","0.98"
"0.7607","857","0.48"
"0.7673","867","0.32"
"0.7739","879","0.81"
"0.7805","891","1.06"
"0.7871","903","2.28"
"0.7937","914","1.25"
"0.8003","925","0.89"
"0.8069","935","1.05"
"0.8135","947","2.6"
"0.8201","959","0.85"
"0.8267","971","1.2"
"0.8333","984","1.38"
"0.8399","992","1.1"
"0.8465","1004","2.51"
"0.8531","1015","0.78"
"0.8597","1025","0.81"
"0.8663","1036","1.68"
"0.8729","1046","1.24"
"0.8795","1057","1.05"
"0.8861","1067","1.95"
"0.8927","1078","1.58"
"0.8993","1091","0.99"
"0.9059","1103","1.33"
"0.9125","1111","2.13"
"0.9191","1122","1.29"
"0.9257","1130","1.75"
"0.9323","1138","1.66"
"0.9389","1147","2.31"
"0.9455","1158","2.03"
"0.9521","1167","1.94"
"0.9587","1178","1.23"
"0.9653","1186","1.04"
"0.9719","1195","0.86"
"0.9785","1205","1.26"
"0.9851","1214","1.44"
"0.9917","1222","2.92"
"0.9983","1229","2.06"
"1.0049","1239","2.4"
"1.0115","1251","1.75"
"1.0181","1261","2.21"
"1.0247","1269","2.61"
"1.0313","1283","4.12"
"1.0379","1294","2.52"
"1.0445","1307","1.41"
"1.0511","1316","1.72"
"1.0577","1328","3.11"
"1.0643","1341","1.44"
"1.0709","1356","0.52"
"1.0775","1368","0.83"
"1.0841","1381","0.89"
"1.0907","1397","1.2"
"1.0973","1410","1.14"
"1.1039","1423","1.26"
"1.1105","1435","2.16"
"1.1171","1447","1.17"
"1.1237","1459","1.82"
"1.1303","1470","3.46"
"1.1369","1481","1.11"
"1.1435","1492","1.3"
"1.1501","1505","2.16"
"1.1567","1518","2.26"
"1.1633","1529","2.07"
"1.1699","1538","1.24"
"1.1765","1552","1.24"
"1.1831","1564","1.27"
"1.1897","1575","1.06"
"1.1963","1587","2.12"
"1.2029","1597","3.09"
"1.2095","1606","1.75"
"1.2161","1617","1.56"
"1.2227","1626","0.84"
"1.2293","1635","2.2"
"1.2359","1647","2.4"
"1.2425","1658","2.15"
"1.2491","1669","1.01"
"1.2558","1679","0.28"
"1.2626","1687","0.12"
"1.2694","1698","0.28"
"1.2762","1710","0.09"
"1.283","1717","0.42"
"1.2898","1726","0.81"
"1.2966","1735","0.71"
"1.3034","1743","1.01"
"1.3102","1752","1.84"
"1.317","1765","2.12"
"1.3238","1775","0.3"
"1.3306","1783","0.37"
"1.3374","1793","0.88"
"1.3442","1804","1.19"
"1.351","1814","0.13"
"1.3578","1825","0.69"
"1.3646","1838","0.42"
"1.3714","1849","0.63"
"1.3782","1859","0.46"
"1.385","1869","0.93"
"1.3918","1880","1.85"
"1.3986","1890","0.8"
"1.4054","1902","0.07"
"1.4122","1915","0.33"
"1.419","1927","0.91"
"1.4258","1935","0.84"
"1.4326","1950","1.59"
"1.4394","1960","2.98"
"1.4462","1973","1.86"
"1.453","1986","2.41"
"1.4598","1998","2.23"
"1.4666","2010","1.03"
"1.4734","2021","1.71"
"1.4802","2032","1.18"
"1.487","2040","3.42"
"1.4938","2051","0.9"
"1.5006","2060","1.35"
"1.5074","2066","1.99"
"1.5142","2071","2.2"
"1.521","2075","2.5"
"1.5278","2082","3.91"
"1.5346","2085","1.86"
"1.5414","2090","0.75"
"1.5482","2094","1.05"
"1.555","2099","0.58"
"1.5618","2103","0.59"
"1.5686","2106","1.29"
"1.5754","2110","0.5"
"1.5822","2115","0.97"
"1.589","2122","1.45"
"1.5958","2129","0.52"
"1.6026","2134","0.48"
"1.6094","2139","0.37"
"1.6162","2145","0.43"
"1.6229","2150","0.72"
"1.6295","2157","2.53"
"1.6361","2162","0.91"
"1.6427","2166","2.02"
"1.6493","2169","3.27"
"1.6559","2173","2.36"
"1.6625","2178","3.64"
"1.6691","2183","3.98"
"1.6757","2187","4.2"
"1.6823","2192","3.93"
"1.6889","2195","3.47"
"1.6955","2198","3.88"
"1.7021","2202","4.22"
"1.7087","2206","3.43"
"1.7153","2210","2.62"
"1.7219","2215","3.93"
"1.7285","2219","2.65"
"1.7351","2223","4.69"
"1.7417","2227","3.01"
"1.7483","2234","4.34"
"1.7549","2237","2.18"
"1.7615","2241","4.98"
"1.7681","2247","2.53"
"1.7747","2250","7.08"
"1.7813","2255","3.21"
"1.7879","2261","3.22"
"1.7945","2265","3.63"
"1.8011","2270","3.37"
"1.8077","2274","6.08"
"1.8143","2277","3.18"
"1.8209","2282","2.3"
"1.8275","2286","2.64"
"1.8341","2290","2.44"
"1.8407","2294","1.83"
"1.8473","2297","4.41"
"1.8539","2302","4.35"
"1.8605","2306","6.46"
"1.8671","2311","2.72"
"1.8737","2317","4.62"
