"Depth","Age","Influx"
"9.71","-51","0.1"
"9.72","-36","0.821428571"
"9.73","-22","0.5"
"9.74","-7","1.285714286"
"9.75","7","0.8"
"9.76","22","1.366666667"
"9.77","37","1.333333333"
"9.78","52","1.642857143"
"9.79","66","1.866666667"
"9.8","81","2.066666667"
"9.81","96","1.666666667"
"9.82","111","3.133333333"
"9.83","126","2.142857143"
"9.84","140","2"
"9.85","155","1.233333333"
"9.86","170","1.066666667"
"9.87","185","0.8"
"9.88","200","0.785714286"
"9.89","214","0.466666667"
"9.9","229","0.133333333"
"9.91","244","0.433333333"
"9.92","259","0.357142857"
"9.93","273","0.133333333"
"9.94","288","0.1"
"9.95","303","0.333333333"
"9.96","318","0.2"
"9.97","333","0.107142857"
"9.98","347","0.433333333"
"9.99","362","0.466666667"
"10","377","0.366666667"
"10.01","392","0.321428571"
"10.02","406","0.366666667"
"10.03","421","0.1"
"10.04","436","0.5"
"10.05","451","0.666666667"
"10.06","466","0.214285714"
"10.07","480","0.333333333"
"10.08","495","0.3"
"10.09","510","0.466666667"
"10.1","525","0.166666667"
"10.11","540","0.071428571"
"10.12","554","0.633333333"
"10.13","569","0.5"
"10.14","584","0.933333333"
"10.15","599","0.833333333"
"10.16","614","0.571428571"
"10.17","628","1.833333333"
"10.18","643","1.366666667"
"10.19","658","2.566666667"
"10.2","673","3.233333333"
"10.21","688","3.357142857"
"10.22","702","2.7"
"10.23","717","3.1"
"10.24","732","2.3"
"10.25","747","2.964285714"
"10.26","761","3.3"
"10.27","776","4.5"
"10.28","791","3.7"
"10.29","806","4.2"
"10.3","821","9.5"
"10.31","835","11.7"
"10.32","850","6.533333333"
"10.33","865","2.9"
"10.34","880","2.233333333"
"10.35","895","2.464285714"
"10.36","909","2.1"
"10.37","924","2.433333333"
"10.38","939","3.766666667"
"10.39","954","3.571428571"
"10.4","968","2.633333333"
"10.41","983","4.266666667"
"10.42","998","2.3"
"10.43","1013","1.9"
"10.44","1028","2.071428571"
"10.45","1042","1.433333333"
"10.46","1057","1.633333333"
"10.47","1072","2.033333333"
"10.48","1087","1.333333333"
"10.49","1102","1.25"
"10.5","1116","0.833333333"
"10.51","1131","1.166666667"
"10.52","1146","0.5"
"10.53","1161","1.433333333"
"10.54","1176","1.428571429"
"10.55","1190","1.4"
"10.56","1205","1.3"
"10.57","1220","1.366666667"
"10.58","1235","2.1"
"10.59","1250","1.571428571"
"10.6","1264","1.266666667"
"10.61","1279","3.133333333"
"10.62","1294","2"
"10.63","1309","2.7"
"10.64","1324","4.642857143"
"10.65","1338","2.133333333"
"10.66","1353","1.833333333"
"10.67","1368","0.8"
"10.68","1383","1.033333333"
"10.69","1398","0.928571429"
"10.7","1412","0.5"
"10.71","1427","1.166666667"
"10.72","1442","1.4"
"10.73","1457","1.357142857"
"10.74","1471","1.2"
"10.75","1486","1"
"10.76","1501","1.333333333"
"10.77","1516","1.6"
"10.78","1531","1.678571429"
"10.79","1545","1.933333333"
"10.8","1560","1.633333333"
"10.81","1575","1.433333333"
"10.82","1590","1.6"
"10.83","1605","3.214285714"
"10.84","1619","1.966666667"
"10.85","1634","1.266666667"
"10.86","1649","1.166666667"
"10.87","1664","0.733333333"
"10.88","1679","0.821428571"
"10.89","1693","0.833333333"
"10.9","1708","1"
"10.91","1723","0.9"
"10.92","1738","1.566666667"
"10.93","1753","1.785714286"
"10.94","1767","1.966666667"
"10.95","1782","2.2"
"10.96","1797","1.7"
"10.97","1812","2.214285714"
"10.98","1826","1.3"
"10.99","1841","0.9"
"11","1856","1.366666667"
"11.01","1871","1.7"
"11.02","1886","1.714285714"
"11.03","1900","0.9"
"11.04","1915","1.366666667"
"11.05","1930","2.233333333"
"11.06","1945","2.533333333"
"11.07","1960","4.25"
"11.08","1974","2.6"
"11.09","1989","1.566666667"
"11.1","2004","0.633333333"
"11.11","2019","0.966666667"
"11.12","2034","0.642857143"
"11.13","2048","0.933333333"
"11.14","2063","0.8"
"11.15","2078","0.833333333"
"11.16","2093","0.666666667"
"11.17","2108","1.035714286"
"11.18","2122","0.566666667"
"11.19","2137","0.666666667"
"11.2","2152","0.633333333"
"11.21","2167","1.433333333"
"11.22","2182","1.392857143"
"11.23","2196","1"
"11.24","2211","0.9"
"11.25","2226","1.433333333"
"11.26","2241","0.8"
"11.27","2256","0.821428571"
"11.28","2270","0.666666667"
"11.29","2285","0.633333333"
"11.3","2300","0.833333333"
"11.31","2315","0.8"
"11.32","2330","0.678571429"
"11.33","2344","0.533333333"
"11.34","2359","0.666666667"
"11.35","2374","0.733333333"
"11.36","2389","0.866666667"
"11.37","2404","0.464285714"
