"Depth","Age","Influx"
"0.034562","51","2666.503767"
"0.138249","205","56836.53135"
"0.236175","350","60431.75105"
"0.334101","496","62438.55257"
"0.432028","687","8056.23156"
"0.535714","910","20177.00362"
"0.650922","1122","10693.68801"
"0.754608","1314","14589.94371"
"0.846774","1486","5562.878548"
"0.950461","1689","4902.321943"
"1.054148","1867","1786.192997"
"1.163594","2049","1595.339965"
"1.25576","2192","4179.199062"
"1.353687","2366","13773.95839"
"1.445852","2525","51330.19804"
"1.549539","2721","26970.10407"
"1.653226","2898","39252.12569"
"1.756912","3085","16335.49672"
"1.849078","3247","15266.77656"
"1.947005","3428","47625.49766"
"2.050691","3622","0"
"2.154378","3795","5922.689133"
"2.34447","4081","0"
"2.546083","4496","15149.44292"
"2.644009","4720","49616.70941"
"2.741936","4933","9609.581653"
"2.851383","5198","2170.666448"
"2.949309","5466","6337.042212"
"3.150922","5970","24548.54431"
"3.248848","6205","3612.102276"
"3.346774","6460","10184.53844"
"3.43894","6684","8970.378991"
"3.536866","6938","2383.486011"
"3.629032","7206","7761.982777"
"3.738479","7562","9352.806248"
"3.836406","7873","21019.85186"
"3.934332","8129","39823.33227"
"4.026498","8357","7291.439392"
"4.124424","8603","9416.691096"
"4.228111","8881","31602.99348"
"4.331797","9136","26940.17987"
"4.418203","9344","59319.33974"
"4.516129","9581","21731.61482"
"4.614055","9900","41225.99215"
"4.711982","10281","30052.60636"
"4.827189","10708","21809.00437"
"4.919355","11026","23200.8745"
"5.028802","11416","8839.366925"
"5.120968","11767","7612.455995"
"5.207373","12121","7713.872159"
"5.299539","12399","4334.549781"
"5.403226","12624","6194.989927"
"5.483871","12798","0"
"5.599078","13093","3855.780187"
"5.691244","13306","0"
"5.794931","13536","5951.327247"
"5.898618","13743","0"
"6.002304","13954","0"
"6.09447","14171","0"
"6.192396","14408","0"
"6.278802","14620","0"
"6.370968","14795","0"
"6.486175","15017","0"
"6.578341","15203","0"
"6.676267","15430","0"
"6.779954","15749","0"
"6.889401","16114","0"
"6.998848","16453","0"
"7.119816","17151","0"
"7.1947","17579","0"
"7.286866","18109","0"
"7.402074","18644","0"
"7.5","19010","0"
"7.592166","19338","0"
