Depth,Age,TRSH
2.1,99,10.6
11.9,902,27.66
22,3570,9.09
32,7303,11.42
41.9,11956,8.98
50.5,15769,13.91
60.9,17753,13.92
71.6,19425,21.2
80.7,20615,14.16
90.6,24100,12.78
100.7,28198,7.17
110.3,30264,15.94
121.5,32497,25.74
130.5,34350,14.39
