"Depth","Age","Influx"
"0.04","-43","15.917"
"0.06","-39","31.2552"
"0.12","-29","22.5732"
"0.18","-19","20.52109091"
"0.24","-8","9.349846154"
"0.3","5","17.364"
"0.36","20","8.682"
"0.42","32","2.894"
"0.48","44","6.678461538"
"0.54","57","11.16257143"
"0.6","71","4.961142857"
"0.66","85","8.014153846"
"0.72","98","12.40285714"
"0.78","112","13.35692308"
"0.84","125","28.52657143"
"0.9","139","14.69261538"
"0.96","152","10.68553846"
"1.02","165","2.894"
"1.08","177","4.007076923"
"1.14","190","8.014153846"
"1.2","203","25.37815385"
"1.26","216","1.240285714"
"1.32","230","1.1576"
"1.34","235","14.14844444"
"1.38","244","6.9456"
"1.4","249","19.29333333"
"1.44","258","21.705"
"1.5","270","25.37815385"
"1.56","283","44.07784615"
"1.62","296","28.52657143"
"1.68","310","34.728"
"1.74","323","33.48771429"
"1.8","337","60.10615385"
"1.86","350","49.61142857"
"1.92","364","76.13446154"
"1.98","377","22.32514286"
"2.04","391","43.41"
"2.1","405","11.16257143"
"2.16","419","21.08485714"
"2.22","433","73.46307692"
"2.28","446","36.175"
"2.34","458","48.37114286"
"2.4","472","19.29333333"
"2.48","490","58.77046154"
"2.54","503","33.281"
"2.6","515","55.5648"
"2.68","535","114.313"
"2.74","547","93.49846154"
"2.8","560","62.9445"
"2.86","576","113.3767059"
"2.92","593","87.9776"
"2.94","598","72.9288"
"3","613","64.8256"
"3.06","628","70.69628571"
"3.12","642","105.7625455"
"3.18","653","223.8026667"
"3.24","662","156.276"
"3.3","672","135.4392"
"3.36","682","116.3388"
"3.42","692","138.912"
"3.48","703","252.5672727"
"3.54","714","399.372"
"3.6","725","306.764"
"3.72","749","167.852"
"3.76","757","158.5912"
"3.82","772","295.188"
"3.88","785","350.174"
"3.94","797","117.5409231"
"4","810","209.815"
"4.06","822","193.898"
"4.12","834","66.78461538"
"4.18","847","121.548"
"4.22","855","99.22285714"
"4.28","869","112.2872"
"4.34","884","81.39375"
"4.4","900","98.05552941"
"4.46","917","94.9232"
"4.52","932","124.2193846"
"4.58","945","101.7034286"
"4.64","959","82.81292308"
"4.7","972","54.76338462"
"4.76","985","66.29890909"
"4.82","996","63.14181818"
"4.88","1007","142.3848"
"4.94","1017","97.50553846"
"5","1030","178.9827692"
"5.06","1043","72.71175"
"5.12","1059","111.419"
"5.18","1071","67.87745455"
"5.24","1082","200.6506667"
"5.3","1091","128.4936"
"5.36","1101","185.7948"
"5.42","1111","147.8166154"
"5.5","1124","171.9036"
"5.56","1134","232.6776"
"5.62","1144","85.24145455"
"5.68","1155","154.1055"
"5.74","1163","103.09875"
"5.8","1179","183.40725"
"5.86","1195","115.76"
"5.92","1213","153.2117647"
"5.98","1230","119.3775"
"6.04","1246","117.6893333"
"6.1","1264","124.442"
"6.16","1282","201.6153333"
"6.22","1300","229.2048"
"6.28","1315","228.8890909"
"6.34","1326","317.2876364"
