"Depth","Age","Influx"
"1.305","1943","656610.5882"
"1.405","1960","584496.6667"
"1.505","1975","736493.8889"
"1.605","1993","776128.2353"
"1.705","2010","2821950"
"1.805","2027","1829656.471"
"1.905","2044","2229688.889"
"2.005","2062","2926466.111"
"2.105","2080","1353798.235"
"2.205","2097","1633446.19"
"2.305","2118","298619.0476"
"2.405","2139","275923.8462"
"2.505","2165","441582.9167"
"2.605","2189","903024"
"2.705","2214","625308.0952"
"2.805","2235","2959912"
"2.905","2250","1524335.385"
"3.005","2263","2405783.636"
"3.105","2274","1078612"
"3.205","2284","4903921.429"
"3.305","2291","6851067.5"
"3.405","2299","3655097.143"
"3.505","2306","1061889.333"
"3.605","2321","1286809"
"3.705","2341","5142220"
"3.805","2358","1123326.957"
"3.905","2381","2006720"
"4.005","2404","746753.5632"
"4.705","2578","2031804"
"4.805","2608","826517.6667"
"4.905","2638","877940"
"5.005","2667","783875"
"5.105","2691","2400897.143"
"5.205","2712","1620008.333"
"5.305","2730","1533983.077"
"5.405","2743","1165360.833"
"5.505","2755","860022.8571"
"5.605","2769","976484.2857"
