"Depth","Age","Influx"
"0.02","14","10.77222222"
"0.04","32","8.171764706"
"0.06","49","14.64"
"0.08","66","10.55411765"
"0.1","83","13.10823529"
"0.12","100","10.38352941"
"0.14","117","6.298823529"
"0.16","134","5.948888889"
"0.18","152","11.23529412"
"0.2","169","18.21529412"
"0.22","186","1.872941176"
"0.24","203","1.531764706"
"0.26","220","5.144444444"
"0.28","238","0.681176471"
"0.3","255","1.362352941"
"0.32","272","2.894117647"
"0.34","289","1.531764706"
"0.36","306","1.93"
"0.38","324","2.212941176"
"0.4","341","1.021176471"
"0.42","358","2.894117647"
"0.44","375","1.286666667"
"0.46","393","0.510588235"
"0.48","410","1.531764706"
"0.5","427","1.702352941"
"0.52","444","4.085882353"
"0.54","461","1.872941176"
"0.56","478","1.362352941"
"0.58","495","2.723529412"
"0.6","512","2.723529412"
"0.62","529","1.125555556"
"0.64","547","1.702352941"
"0.66","564","4.02"
"0.68","582","3.744705882"
"0.7","599","20.42823529"
"0.72","616","11.23529412"
"0.74","633","16.17176471"
"0.76","650","16.51294118"
"0.78","667","7.830588235"
"0.8","684","8.2"
"0.82","702","1.191764706"
"0.84","719","1.702352941"
"0.86","736","1.702352941"
"0.88","753","3.536666667"
"0.9","771","2.5325"
"0.92","787","2.733333333"
"0.94","805","1.286666667"
"0.96","823","1.362352941"
"0.98","840","1.531764706"
"1","857","3.064705882"
"1.02","874","2.572222222"
"1.04","892","0.681176471"
"1.06","909","2.35125"
"1.08","925","2.411111111"
"1.1","943","1.531764706"
"1.12","960","3.404705882"
"1.14","977","2.552941176"
"1.16","994","3.915294118"
"1.18","1011","1.446666667"
"1.2","1029","1.125555556"
"1.22","1047","1.80875"
"1.24","1063","1.021176471"
"1.26","1080","2.411111111"
"1.28","1098","2.89375"
"1.3","1114","2.552941176"
"1.32","1131","7.490588235"
"1.34","1148","4.936470588"
"1.36","1165","15.555"
"1.38","1181","11.0325"
"1.4","1197","14.31789474"
"1.42","1216","12.22"
"1.44","1234","4.775"
"1.46","1254","3.762"
"1.48","1274","3.038"
"1.5","1294","6.946"
"1.52","1314","7.028571429"
"1.54","1335","0"
"1.56","1355","0.826666667"
"1.58","1376","1.013"
"1.6","1396","0"
"1.62","1416","0.434"
"1.64","1436","1.158"
"1.66","1456","2.132631579"
"1.68","1475","0.551428571"
"1.7","1496","0.723"
"1.72","1516","0.964761905"
"1.74","1537","0.434"
"1.76","1557","0.413333333"
"1.78","1578","0.761052632"
"1.8","1597","0.305263158"
"1.82","1616","0.276190476"
"1.84","1637","1.102857143"
"1.86","1658","0.145"
"1.88","1678","0.413333333"
"1.9","1699","1.516190476"
"1.92","1720","0.29"
"1.94","1740","0.145"
"1.96","1760","0.723"
"1.98","1780","0"
"2","1801","0.413333333"
