"Depth","Age","Influx"
"0","-50","9278.086778"
"0.16","-17","9841.329773"
"0.32","19","17042.45675"
"0.44","46","39506.00321"
"0.6","82","18998.63197"
"0.76","120","2719.332433"
"0.94","165","16798.04782"
"1.1","210","22246.76679"
"1.17","231","28492.30793"
"1.4","297","4058.722624"
"1.56","342","5762.753993"
"1.72","386","13309.26754"
"1.88","430","2005.319264"
"2.04","478","5112.747732"
"2.2","540","7599.731901"
"2.36","611","18776.19786"
"2.52","684","17619.40592"
"2.68","760","38454.8587"
"2.76","797","35325.22335"
"2.84","834","62629.9008"
"2.92","870","36994.50053"
"3","908","35406.4858"
"3.16","980","31797.30133"
"3.32","1055","34414.54247"
"3.48","1128","39524.99032"
"3.64","1209","136241.8257"
"3.8","1292","127221.9195"
"3.96","1377","99203.18219"
"4.12","1462","66700.05411"
"4.28","1549","40228.25094"
"4.44","1635","30404.84371"
"4.6","1723","19451.94365"
"4.76","1811","12218.29808"
