"Depth","Age","Influx"
"0.01","-25","20290.32258"
"0.03","6","15248.48485"
"0.05","39","13478.57143"
"0.07","67","12580"
"0.09","97","13013.7931"
"0.11","126","8985.714286"
"0.13","154","17351.72414"
"0.15","183","21689.65517"
"0.17","212","32909.30233"
"0.23","298","24609.48617"
"0.41","551","44394.11765"
"0.43","585","92765"
"0.45","625","168914.2857"
"0.47","660","241642.1053"
"0.49","698","232220.5128"
"0.51","737","147800"
"0.53","777","172126.3158"
"0.55","815","306189.4737"
"0.57","853","130625.641"
"0.59","892","92853.09091"
"0.73","1167","101209.1954"
"0.77","1254","151810.3448"
"0.79","1312","73195.4023"
"0.89","1660","294841.6"
"0.93","1785","279183.7398"
"0.97","1908","374387.4016"
"1.01","2035","216193.75"
"1.05","2163","153518.1102"
"1.09","2290","164489.2308"
"1.13","2420","266086.1538"
"1.17","2550","174384.8485"
"1.21","2682","292148.3871"
"1.25","2806","335155.2632"
"1.28","2882","203573.6842"
