"Depth","Age","Influx"
"0","-50","47861.45407"
"0.16","-34","7593.848176"
"0.32","-18","18389.55676"
"0.62","11","39673.16906"
"0.78","27","17819.4583"
"0.94","42","79369.39068"
"1.1","60","10323.14319"
"1.26","81","15868.21853"
"1.58","133","4369.908678"
"1.74","162","8644.927176"
"1.9","189","12805.52319"
"2.06","225","11550.38921"
"2.22","279","13252.3363"
"2.38","330","7641.1459"
"2.54","386","5465.164753"
"2.7","444","38091.00203"
"2.86","503","40700.94045"
"3.02","558","95211.05912"
"3.18","574","23596.00652"
"3.34","592","42717.16173"
"3.5","616","124713.5844"
"3.66","639","256150.8538"
"3.82","659","290241.1144"
"3.98","676","175765.4408"
"4.14","692","250333.4023"
"4.3","707","210511.1875"
"4.46","722","252013.3419"
"4.62","737","276763.9808"
"4.7","744","138767.1269"
"4.74","747","173885.9017"
"4.78","750","127061.9507"
"4.82","754","176269.0068"
"4.86","758","218093.6025"
"4.9","761","166858.8917"
"4.94","765","391103.5641"
"4.98","768","82317.19096"
"5.02","778","40517.13218"
"5.06","796","55945.29542"
"5.1","814","31761.3844"
"5.14","832","18015.46919"
"5.18","849","34516.62698"
"5.22","865","30643.75255"
"5.26","881","121872.0712"
"5.3","898","65918.1325"
"5.34","914","104566.4675"
"5.38","932","93648.18154"
"5.42","952","64964.65643"
"5.5","993","65631.38462"
"5.54","1013","40897.51063"
"5.58","1032","137887.9986"
"5.62","1052","110143.4489"
"5.66","1072","44040.73448"
"5.7","1092","46921.37004"
"5.74","1111","77069.25208"
"5.78","1130","44938.67577"
"5.82","1149","53463.99008"
"5.86","1168","63955.53626"
"5.9","1188","42669.33264"
"5.94","1206","56496.95006"
"5.98","1226","45208.01528"
"6.02","1267","27040.58497"
"6.06","1330","22231.37968"
"6.1","1394","5338.757418"
"6.22","1583","15512.98466"
"6.38","1836","6109.165766"
"6.54","2090","28989.38343"
