"Depth","Age","Influx"
"0.6","53","50320.26204"
"0.8","70","117765.2563"
"1","88","220744.5832"
"1.2","106","15221.43158"
"1.4","124","73497.76961"
"1.6","145","16181.20657"
"1.8","173","15194.25045"
"2.1","215","28445.05026"
"2.3","239","594735.1571"
"2.4","248","67278.72757"
"2.5","257","45417.85251"
"2.54","260","20437.86928"
"2.65","268","13741.57017"
"2.7","271","10756.47831"
"2.9","284","96465.82261"
"3","292","3729.084925"
"3.2","496","9921.375544"
"3.3","599","35733.41898"
"3.4","702","26566.78154"
"3.6","908","43648.5634"
"3.7","1011","5938.655667"
"3.85","1163","5114.50954"
"3.9","1214","34265.97938"
"3.94","1254","8436.824393"
"4.2","1514","2211.391756"
"4.35","1665","3319.532246"
"4.4","1716","8009.372329"
"4.45","1767","4394.988086"
"4.5","1817","250018.0539"
"4.7","1859","67215.90895"
"4.8","1880","44522.68736"
"5","1914","35834.15773"
"5.1","1933","9130.188521"
"5.3","1971","38881.41118"
"5.4","1989","9370.1342"
"5.5","2006","10619.07574"
"5.7","2041","10801.84415"
"5.8","2058","6686.557442"
"6.1","2110","6947.73788"
"6.2","2125","19288.16759"
"6.3","2143","19654.83341"
"6.4","2160","20861.25917"
"6.7","2213","27596.04406"
"6.9","2250","10821.48651"
"7","2270","34351.06856"
"7.2","2307","35335.46616"
"7.3","2321","48032.07298"
"7.4","2334","8537.048621"
"7.5","2348","420.5652469"
"7.6","2466","6665.826074"
"8.3","3174","302.0252476"
"8.4","3274","88.84345777"
"8.5","3374","1829.546071"
"9.3","4137","140.5433231"
"9.5","4314","4345.138595"
"9.8","4597","1778.066254"
"9.9","4724","137.718555"
"10.1","4957","416.5865484"
"10.5","5337","294.4622181"
"10.8","5568","325.7261078"
"11.4","6027","2696.399234"
"11.7","6246","602.3701993"
