"Depth","Age","Influx"
"0.02","45","423.9660163"
"0.06","58","614.7324382"
"0.07","62","54.9143026"
"0.23","126","191.5390569"
"0.4","200","91.63757224"
"0.5","243","276.7664936"
"0.56","269","125.6711977"
"0.62","322","191.6176347"
"0.7","410","206.6844622"
"0.8","521","31.99816789"
"0.9","630","27.60398099"
"1","732","123.2850357"
"1.05","785","26.31407533"
"1.1","840","117.6092718"
"1.15","893","47.31749548"
"1.2","946","74.60056202"
"1.25","999","9.32263761"
"1.35","1097","0"
"1.4","1154","51.47704328"
"1.5","1325","9.676529093"
"1.55","1419","33.96760986"
"1.6","1513","698.6749014"
"1.65","1604","42.29878317"
"1.75","1788","46.70738451"
"1.9","2035","8.184468756"
"1.91","2052","5.312594444"
"2.05","2296","7.131333505"
"2.15","2470","200.6664766"
"2.25","2647","23.79294009"
"2.3","2730","160.1667159"
"2.35","2817","54.76600009"
"2.4","2898","11.11380239"
"2.45","2971","41.75255626"
"2.55","3089","211.7576006"
"2.7","3302","62.00533867"
"2.85","3545","611.6800896"
"2.95","3697","647.6816159"
"3","3767","763.452865"
"3.05","3826","252.9937281"
"3.1","3887","1117.044937"
"3.15","3944","369.1009004"
"3.2","4003","2610.918238"
"3.25","4059","5161.525829"
"3.35","4177","1350.018697"
"3.42","4262","967.3829665"
"3.5","4357","2068.62881"
"3.65","4539","1293.339065"
"3.75","4654","4601.054046"
"3.9","4806","4813.164414"
"4","4906","9658.979003"
"4.05","4955","7432.731796"
"4.1","5004","3548.046712"
"4.15","5053","2944.500307"
"4.22","5117","5884.042053"
"4.3","5194","4676.761682"
"4.4","5290","5372.159377"
"4.45","5341","1020.015915"
"4.5","5396","5290.927248"
"4.55","5449","705.734592"
"4.6","5505","1738.734273"
"4.65","5557","1764.767331"
"4.7","5606","3951.022139"
"4.75","5656","8822.828219"
"4.85","5761","1101.892903"
"5.23","6160","1148.721253"
