"Depth","Age","Influx"
"0","-41","100011"
"0.17","4","0"
"0.5","118","0"
"1","297","0"
"1.12","339","556.1556429"
"1.36","423","1240.8363"
"1.6","507","0"
"1.84","592","0"
"2.16","697","20538.56096"
"2.32","753","9490.909992"
"2.48","806","0"
"2.72","892","33276.79928"
"3.2","1069","2994.84468"
"3.44","1159","2590.015688"
"3.68","1245","0"
"3.92","1327","47610"
"4.16","1399","6103.7712"
"4.4","1454","13353.39745"
"4.64","1512","16588.68642"
"4.88","1601","3256.537009"
"5.12","1865","2694.285775"
"5.36","2529","4251.314094"
"5.6","3215","4603.525878"
"5.88","3393","4827.958706"
