"Depth","Age","Influx"
"0","-49","0"
"0.01","-42","4127.579692"
"0.03","-29","14439.02432"
"0.07","-4","16666.66667"
"0.11","20","13286.26437"
"0.17","58","8442.776769"
"0.21","84","10621.5579"
"0.26","115","17522.46474"
"0.29","134","13192.90461"
"0.36","178","15176.15182"
"0.43","223","8070.301324"
"0.52","291","7469.51225"
"0.64","387","5030.48775"
"0.72","451","4545.454528"
"1.13","913","6379.681"
"1.24","972","3366.171306"
"1.6","1237","6194.69025"
"2.23","1633","68530.9728"
"2.31","1683","37311.64784"
"2.4","1757","6194.69025"
"2.5","1837","6059.156486"
"2.6","1911","2571.666282"
"2.7","1989","431.2076744"
"2.81","2290","1401.769908"
"2.9","2540","955.5860211"
"3","2824","1067.380839"
"3.11","3128","2834.923182"
"3.21","3282","32448.37806"
"3.32","3380","34815.54321"
"3.42","3461","26267.73452"
"3.52","3545","36704.23295"
"3.81","3779","26745.3297"
"4.01","3944","5191.7404"
"4.12","4094","11600.54382"
"4.22","4272","5686.554368"
"4.31","4427","4331.428987"
"4.41","4585","4812.049888"
"4.51","4764","10117.44438"
"4.62","5086","4703.818919"
"4.72","5382","7144.971626"
"4.82","5671","6024.346831"
"4.92","5955","7276.988153"
"5.12","6529","158.2043799"
"5.24","6887","245.1825455"
"5.32","7118","269.4674948"
"5.43","7407","279.125828"
"5.54","7593","0"
"5.63","7757","416.4497647"
"5.73","7927","609.0018065"
"5.81","8051","0"
"5.93","8276","233.3949231"
"6.02","8458","238.1532294"
"6.13","8676","328.4371856"
"6.22","8870","369.3728348"
"6.34","9100","410.4142609"
"6.42","9238","0"
"6.51","9389","0"
"6.63","9587","576.8600444"
"6.74","9767","268.1684091"
"6.84","9943","272.8187283"
"6.94","10116","279.4597105"
"7.03","10268","8152.319394"
"7.13","10433","208.9932399"
"7.25","10704","144.6670958"
"7.33","10965","148.4202516"
"7.43","11283","155.2553947"
"7.53","11587","150.3109554"
"7.63","11901","150.3109554"
