"Depth","Age","Influx"
"0.93","1196","25.45511269"
"1.03","1582","18.72182487"
"1.13","1968","13.38727158"
"1.23","2348","19.42906545"
"1.33","2733","17.65435233"
"1.43","3119","2.195912706"
"1.63","3884","9.806639426"
"1.73","4267","8.56865958"
"1.83","4648","8.530246702"
"1.93","5027","11.34937917"
"2.03","5411","9.687055499"
"2.13","5802","2.396240069"
"2.23","6093","4.207396593"
"2.33","6319","3.4111987"
"2.43","6542","2.070216036"
"2.53","6764","9.076501818"
"2.63","6984","3.473503699"
"2.73","7203","3.707527018"
"2.83","7421","3.067327834"
"2.93","7638","1.21357491"
"3.03","7860","1.864454163"
"3.13","8081","1.7288575"
"3.23","8301","28.26915676"
"3.33","8523","8.733932"
"3.43","8748","5.942947794"
"3.53","9020","4.502232955"
"3.73","9548","13.7078208"
"3.93","10096","2.394281079"
"4.13","10652","0.655362669"
"4.23","10918","0.651687738"
"4.43","11453","0.655362669"
"4.53","11719","0.835430367"
"5.43","13597","0.742868438"
"5.53","13789","1.206689898"
"5.63","13986","1.378074834"
"5.83","14377","0.881877676"
"6.03","14988","1.131990027"
"6.23","15716","1.055058669"
"6.43","16437","2.050637356"
"6.63","17148","2.979939601"
"6.83","17850","0.75677986"
"7.03","18562","0.96579759"
"7.13","18923","1.107326101"
"7.43","20254","1.12938777"
"7.63","21124","0.20806819"
"7.83","22038","1.002372868"
"8.03","22955","1.02421893"
"8.33","24394","3.657198577"
"8.73","25434","2.038521494"
"8.93","25916","1.787963744"
"9.03","26111","1.388730052"
"9.33","26693","6.706399496"
"9.53","27090","0.718542771"
