"Depth","Age","Influx"
"0.01","818","33"
"0.025","819","16"
"0.03","820","35"
"0.035","820","12"
"0.04","821","13"
"0.045","821","24"
"0.05","822","32"
"0.055","822","31"
"0.06","823","18"
"0.065","823","20"
"0.07","823","11"
"0.075","824","20"
"0.085","825","11"
"0.09","825","18"
"0.095","826","22"
"0.105","826","16"
"0.11","827","12"
"0.14","829","18"
"0.145","830","9"
"0.15","830","9"
"0.17","832","11"
"0.18","833","2"
"0.19","835","0"
"0.2","836","8"
"0.21","836","6"
"0.23","838","3"
"0.24","839","3"
"0.25","840","4"
"0.26","841","3"
"0.27","842","5"
"0.29","844","1"
"0.3","845","10"
"0.31","846","7"
"0.32","847","4"
"0.34","849","6"
"0.35","850","4"
"0.36","851","13"
"0.37","852","13"
"0.38","853","15"
"0.4","854","2"
"0.41","855","6"
"0.42","856","15"
"0.43","857","13"
"0.44","858","15"
"0.45","859","18"
"0.46","860","19"
"0.47","861","23"
"0.48","862","18"
"0.49","863","18"
"0.5","864","27"
"0.51","865","29"
"0.52","866","28"
"0.53","867","19"
"0.54","868","27"
"0.55","869","9"
"0.56","870","11"
"0.57","870","10"
"0.58","871","11"
"0.59","872","8"
"0.6","873","6"
"0.61","874","12"
"0.62","875","17"
"0.63","876","26"
"0.64","877","15"
"0.65","877","29"
"0.66","878","16"
"0.67","879","36"
"0.68","880","48"
"0.69","881","43"
"0.7","882","17"
"0.71","883","18"
"0.72","884","8"
"0.73","885","17"
"0.74","886","10"
"0.75","888","7"
"0.76","889","10"
"0.77","889","16"
"0.78","890","4"
"0.79","891","6"
"0.8","892","14"
"0.81","893","7"
"0.82","893","9"
"0.83","894","6"
"0.84","895","10"
"0.85","896","7"
"0.86","896","5"
"0.87","897","6"
"0.88","898","19"
"0.89","899","15"
"0.9","900","35"
"0.91","900","34"
"0.92","901","41"
"0.93","902","19"
"0.94","903","40"
"0.95","904","30"
"0.96","905","38"
"0.97","906","35"
"0.98","907","29"
"0.99","908","24"
"1","909","35"
"1.01","910","39"
"1.02","911","44"
"1.03","912","28"
"1.04","912","24"
"1.05","913","39"
"1.06","913","43"
"1.07","914","41"
"1.08","915","59"
"1.09","916","37"
"1.1","917","37"
"1.11","917","46"
"1.12","918","53"
"1.13","919","55"
"1.14","920","59"
"1.15","921","35"
"1.16","922","30"
"1.17","923","36"
"1.18","924","28"
"1.19","925","20"
"1.2","926","33"
"1.21","927","21"
"1.22","928","16"
"1.23","929","22"
"1.24","930","7"
"1.25","931","31"
"1.26","932","64"
"1.27","934","24"
"1.28","936","35"
"1.29","939","44"
"1.3","941","70"
"1.31","943","16"
"1.32","945","38"
"1.33","947","41"
"1.34","948","42"
"1.35","949","16"
"1.36","951","35"
"1.37","952","21"
"1.38","954","26"
"1.39","955","45"
"1.4","957","68"
"1.41","959","41"
"1.42","961","63"
"1.43","963","33"
"1.44","965","26"
"1.45","967","73"
"1.46","969","46"
"1.47","972","40"
"1.48","974","67"
"1.49","977","42"
"1.5","979","26"
"1.51","981","51"
"1.52","983","53"
"1.53","985","53"
"1.54","987","42"
"1.55","990","28"
"1.56","992","12"
"1.57","995","25"
"1.58","997","50"
"1.59","1000","51"
"1.6","1003","59"
"1.61","1005","34"
"1.62","1008","32"
"1.63","1011","46"
"1.64","1014","48"
"1.65","1017","75"
"1.66","1020","61"
"1.67","1022","138"
"1.68","1025","95"
"1.69","1028","119"
"1.7","1031","126"
"1.71","1034","113"
"1.72","1037","144"
"1.73","1040","191"
"1.74","1042","132"
"1.75","1045","108"
"1.76","1047","66"
"1.77","1049","91"
"1.78","1050","99"
"1.79","1052","107"
"1.8","1053","82"
"1.81","1055","246"
"1.82","1057","249"
"1.83","1058","182"
"1.84","1060","148"
"1.85","1062","175"
"1.86","1063","80"
"1.87","1065","76"
"1.88","1066","62"
"1.89","1068","37"
"1.9","1069","82"
"1.91","1071","134"
"1.92","1073","86"
"1.93","1074","135"
"1.94","1076","43"
"1.95","1078","46"
"1.96","1080","33"
"1.97","1081","19"
"1.98","1083","29"
"1.99","1084","33"
"2","1085","6"
"2.01","1087","40"
"2.02","1088","60"
"2.03","1089","194"
"2.04","1090","86"
"2.05","1091","152"
"2.06","1092","72"
"2.07","1093","221"
"2.08","1094","410"
"2.09","1094","449"
"2.1","1096","48"
"2.11","1096","40"
"2.12","1097","52"
"2.13","1098","53"
"2.14","1099","22"
"2.15","1100","29"
"2.16","1101","39"
"2.17","1102","7"
"2.18","1103","83"
"2.19","1104","37"
"2.2","1105","24"
"2.21","1106","205"
"2.22","1107","111"
"2.23","1108","6"
"2.24","1109","48"
"2.25","1110","26"
"2.26","1111","21"
"2.27","1112","16"
"2.28","1113","36"
"2.29","1114","53"
"2.3","1115","20"
"2.31","1116","15"
"2.32","1116","7"
"2.33","1117","3"
"2.34","1119","18"
"2.35","1120","0"
"2.36","1121","6"
"2.37","1122","0"
"2.38","1123","7"
"2.39","1124","3"
"2.4","1125","8"
"2.41","1126","6"
"2.42","1127","7"
"2.43","1128","7"
"2.44","1129","4"
"2.45","1130","20"
"2.46","1131","6"
"2.47","1132","52"
"2.48","1133","50"
"2.49","1134","16"
"2.5","1135","26"
"2.51","1136","21"
