"Depth","Age","TRSH"
0,-44,99.6509598603839
83,3369,97.9939819458375
132,5361,85.7843137254902
184,6632,85.5491329479769
248.5,7591,96.3855421686747
274,7971,83.5616438356164
316.5,8642,79.4117647058823
