"Depth","Age","Influx"
"0.02","167","0.049879412"
"0.04","235","0.047341538"
"0.06","300","0.093836667"
"0.07","330","0.083188462"
"0.1","408","0.088818182"
"0.11","430","0.914984314"
"0.15","532","0.074119231"
"0.16","558","0.10867451"
"0.18","609","0.058385455"
"0.2","664","0.447559259"
"0.21","691","0.030286275"
"0.23","742","0.101673077"
"0.25","794","0.063786207"
"0.26","823","0.041025"
"0.28","879","0.0876625"
"0.3","927","0.049925"
"0.31","951","0.038370093"
"0.35","1058","0.051503333"
"0.36","1088","0.082162602"
"0.4","1211","0.209834615"
"0.41","1237","0.105117117"
"0.45","1348","0.075686667"
"0.46","1378","0.106983673"
"0.5","1476","0.051"
"0.51","1498","0.073329231"
"0.53","1563","0.099494845"
"0.56","1660","0.075758621"
"0.57","1689","0.213339796"
"0.6","1787","0.119353464"
"0.8","2350","0.160013514"
"0.83","2424","0.10406"
"0.86","2484","0.199692308"
"0.91","2588","0.02435989"
"0.96","2770","0.024431034"
"1.01","2944","0.045831019"
"1.06","3160","0.062764706"
"1.11","3364","0.130543478"
"1.16","3594","0.05685"
"1.31","4234","0.075512563"
"1.36","4433","0.024846154"
"1.41","4654","0.016478378"
"1.46","4839","0.014488095"
"1.51","5049","0.119337662"
"1.56","5357","0.236503236"
"1.61","5666","0.125079848"
"1.66","5929","0.404496479"
"1.71","6213","1.285561818"
"1.76","6488","0.459917603"
"1.91","7289","0.281431973"
"1.96","7583","0.355047814"
"2.01","7949","0.371984962"
"2.06","8215","0.423224913"
"2.11","8504","0.564138418"
"2.16","8681","1.306142105"
"2.19","8795","0.229329412"
"2.21","8863","0.705416149"
"2.26","9024","2.279233607"
"2.31","9146","0.198982759"
"2.36","9291","0.1112"
"2.4","9416","0.370684615"
"2.41","9442","0.134949239"
"2.46","9639","3.096188953"
"2.51","9811","0.164938144"
"2.56","10005","0.400057971"
"2.61","10143","0.366831409"
"2.66","10576","0.182275335"
"2.71","11099","0.000211694"
"2.76","11347","0.003389952"
"2.81","11556","0.003984568"
"2.86","11880","0.000503215"
"2.91","12191","0.001261299"
"2.96","12545","0.001079787"
"3.01","12921","0"
"3.06","13240","0.00055988"
"3.11","13574","0"
"3.16","13899","0"
"3.21","14204","0"
"3.26","14535","0.000364742"
"3.31","14864","0"
"3.36","15170","0"
"3.41","15492","0"
"3.46","15761","0"
"3.51","16034","0"
"3.55","16235","0"
