"Depth","Age","Influx"
"0.02","247","0.201476923"
"0.1","377","0.215903614"
"0.2","543","0.292587413"
"0.3","686","0.87225"
"0.4","806","0.224471545"
"0.5","929","1.387857143"
"0.6","1027","11.29653061"
"0.7","1125","5.644395604"
"0.8","1216","8.625068182"
"0.89","1260","0.8632"
"1.05","1360","3.710652174"
"1.1","1429","3.381307692"
"1.2","1559","7.578409091"
"1.3","1691","0.659391892"
"1.4","1839","2.662466667"
"1.5","1989","1.862272727"
"1.6","2165","3.457231638"
"1.7","2342","3.583809524"
"1.8","2510","4.081337047"
"2","2869","1.494293478"
"2.2","3237","1.156173285"
"2.4","3791","1.274135593"
"2.6","4381","0.416087751"
"2.8","4928","3.270866142"
"3","5182","2.143181818"
"3.2","5358","3.424148607"
"3.6","5681","6.834534161"
"3.8","5842","3.399622642"
"4","6001","0.27944"
"4.2","6251","1.82598338"
"4.4","6612","0.779172414"
"4.6","7047","1.191894273"
"4.8","7501","0.359843137"
"5.2","8266","0.959638243"
"5.4","8653","3.963419689"
"5.6","9039","0.230833333"
"5.8","9471","0.183845739"
"6.05","10398","0"
"6.2","11316","0"
"6.4","12475","0"
"6.6","13578","0"
"6.8","14656","0"
"7.05","15714","0"
"7.2","15985","0"
