"Depth","Age","Influx"
"0.01","8","0.069792"
"0.1","83","0.010168675"
"0.2","166","0.04712"
"0.3","266","0.021373134"
"0.4","400","0.127966667"
"0.5","520","0.080159091"
"0.6","608","0.491159091"
"0.7","696","0.07694382"
"0.78","785","0.198446377"
"1","1061","0.067177143"
"1.1","1236","0"
"1.2","1397","0.201631902"
"1.3","1560","0.007439153"
"1.4","1749","0.111160221"
"1.5","1930","0.011304878"
"1.6","2094","0.110733728"
"1.7","2263","0.027153374"
"1.8","2426","0.052161491"
"1.9","2587","0.109496774"
"2","2742","0.036632768"
"2.1","2919","0.059105882"
"2.2","3089","0.095732484"
"2.3","3246","0.012469274"
"2.4","3425","0.00402139"
"2.5","3612","0.108914286"
"2.6","3682","0.026314286"
"2.7","3752","0.161692308"
"2.8","3804","0.058085106"
"2.9","3851","0.091186667"
"2.97","3881","0.258677193"
"3.1","3938","0.195886792"
"3.2","3991","0.256583333"
"3.3","4039","0.044952381"
"3.4","4081","0.065021277"
"3.5","4128","0.168315789"
"3.6","4204","0.138892308"
"3.7","4269","0.10915493"
"3.8","4340","0.09955"
"3.9","4420","0.266578947"
"4","4496","0.164486486"
"4.1","4570","0.219948718"
"4.2","4648","0.076956522"
"4.3","4717","0.376478873"
"4.4","4788","0.131432432"
"4.5","4862","0.124684932"
"4.6","4935","0.089511628"
"4.7","5021","0.125065217"
"4.8","5113","0.056509804"
"4.9","5215","0.271755556"
"4.98","5287","0.08067027"
"5.1","5398","0.220870588"
"5.2","5483","0.127156627"
"5.3","5566","0.096878505"
"5.4","5673","0.023483146"
"5.5","5762","0.439410526"
"5.6","5857","0.105913978"
"5.7","5950","0.094255319"
"5.8","6044","0.041827957"
"5.9","6137","0.709905882"
"6","6222","0.058449438"
"6.1","6311","0"
"6.2","6407","0.015310345"
"6.3","6494","0.16"
"6.4","6579","0.039290323"
"6.5","6672","0"
"6.6","6743","0"
"6.7","6830","0.038626506"
"6.8","6913","0.004525"
"6.9","6993","0.17169863"
"7","7066","0.00789899"
"7.1","7165","0.043011236"
"7.2","7254","0.203547619"
"7.3","7338","0.008"
"7.4","7434","0.162241758"
"7.5","7525","0.758333333"
"7.6","7615","0.899808511"
"7.7","7709","0.252045455"
"7.8","7797","0.405376344"
"7.9","7890","0.470786517"
"8","7979","0.277863636"
"8.1","8067","0.052717391"
"8.2","8159","0.34539759"
"8.3","8242","0.225452055"
"8.4","8315","0.091121951"
"8.5","8397","0.406222222"
"8.6","8487","0.100488889"
