"Depth","Age","Influx"
"0.01","15","0.605507699"
"0.1","150","0.100623604"
"0.2","301","0.079585665"
"0.3","476","0.024534735"
"0.4","663","0.029960929"
"0.5","840","0.10406658"
"0.6","1031","0.066626259"
"0.7","1227","0"
"0.8","1411","0.065155378"
"0.9","1625","0.074382598"
"1","1853","0"
"1.1","2014","0.108796106"
"1.2","2185","0.100389145"
"1.3","2362","0.009502074"
"1.4","2549","0.065645707"
"1.5","2756","0.401032046"
"1.6","2895","0.030024636"
"1.7","3040","0.039305037"
"1.8","3166","0.012996814"
"1.9","3248","0"
"1.98","3313","0"
"2.1","3417","0"
"2.2","3508","0.243802732"
"2.3","3596","0"
"2.4","3688","0"
"2.5","3790","0.184930862"
"2.6","3887","0.426580039"
"2.7","3977","0.012762711"
"2.8","4071","0.965624779"
"2.9","4177","0"
"2.97","4244","0"
"3.1","4385","0.00211192"
"3.2","4496","0.460211636"
"3.3","4603","0.485582187"
"3.4","4718","0.369686516"
"3.5","4828","0.038241249"
"3.6","4925","0.026027115"
"3.7","5024","1.053105403"
"3.8","5116","0.281168691"
"3.9","5201","0.916023121"
"4","5296","0.515180363"
"4.1","5442","1.166702144"
"4.2","5569","1.851586331"
"4.3","5705","0.600595977"
"4.4","5855","0.298570276"
"4.5","5990","0.200019488"
"4.6","6130","0.04305538"
"4.7","6276","0"
"4.8","6416","0.231543016"
"4.9","6574","0.016885219"
"5","6735","0.17753192"
"5.1","6843","0.017514276"
"5.2","6962","0.170148031"
"5.3","7091","0.017722316"
"5.34","7146","0.161378236"
"5.44","7284","0.56460185"
"5.54","7404","1.684868831"
"5.64","7508","0.052773715"
"5.74","7622","0.745404239"
"5.84","7676","0.346287696"
"5.94","7718","1.108764835"
"6.05","7764","0"
"6.1","7788","1.0366"
"6.15","7812","1.921186127"
"6.2","7834","0.224967399"
"6.3","7884","0"
"6.4","7937","1.372621463"
"6.5","7983","0.340252794"
"6.6","8037","0"
"6.7","8091","0"
"6.8","8140","0"
"6.9","8189","0"
"6.95","8215","0"
"7.1","8294","0"
"7.2","8348","0"
"7.3","8402","0"
"7.4","8454","0"
"7.5","8501","0"
"7.6","8548","0"
"7.7","8594","0"
"7.8","8647","0"
"7.9","8700","0"
"7.97","8737","0"
"8.1","8808","0"
"8.2","8854","0"
"8.28","8895","0"
"8.4","8959","0"
"8.5","9012","0"
"8.56","9041","0"
