Depth,Age,Influx
0,0,0
0.01,10,0
0.02,21,0.033960784
0.03,31,0
0.04,42,0.003431373
0.05,52,0
0.06,63,0
0.07,73,0
0.08,83,0.020285205
0.09,94,0
0.1,104,0
0.11,115,0
0.12,125,0
0.13,135,0
0.14,146,0
0.15,156,0.009376114
0.16,167,0
0.17,177,0.004901961
0.18,188,0
0.19,198,0
0.2,208,0
0.21,219,0
0.22,229,0
0.23,240,0.014117647
0.24,250,0
0.25,261,0
0.26,271,0
0.27,281,1.12688057
0.28,292,0
0.29,302,0
0.3,313,0
0.31,323,0.014411765
0.32,333,0.004402852
0.33,344,0.049352941
0.34,354,0
0.35,365,0
0.36,375,0.009019608
0.37,386,0.006098039
0.38,396,0.870490196
0.39,406,0.31114082
0.4,417,0.492843137
0.41,427,0
0.42,438,0
0.43,448,0.022470588
0.44,458,0
0.45,469,0
0.46,479,0.020962567
0.47,490,0.020647059
0.48,500,0.039144385
0.49,511,0.39727451
0.5,521,0.086178862
0.51,562,0.540750837
0.52,603,0.864578431
0.53,643,0.373711143
0.54,684,0
0.55,725,0.367522716
0.56,766,0.388938307
0.57,807,0.270118615
0.59,888,0.063046389
0.6,929,0.012902917
0.61,970,0.016824486
0.62,1011,0.013185079
0.63,1052,0.022681373
0.64,1092,0.112042085
0.65,1133,0.033859397
0.66,1174,0.404438068
0.68,1256,0.290411765
0.69,1296,0.069244381
0.7,1337,0.00553802
0.71,1378,0.042381636
0.72,1419,0.034897178
0.73,1460,0.082362506
0.74,1501,0.157872549
0.75,1541,0.003849833
0.76,1582,0.070789096
0.77,1623,0.077723577
0.78,1664,0.206250598
0.79,1705,0.16454902
0.8,1745,0.019115256
0.81,1786,0.272128168
0.82,1827,0.197556193
0.83,1868,0.150363462
0.84,1909,0.020731707
0.85,1950,0.061568627
0.86,1990,0.116284075
0.87,2031,0.017541846
0.88,2072,0.129937829
0.89,2113,0.026967958
0.9,2154,0.085392157
0.91,2194,0.128847441
0.92,2235,0.032233381
0.93,2276,0.056757532
0.94,2317,0.327384027
0.95,2358,0.066617647
0.96,2398,0.34300813
0.97,2439,0.142955524
0.98,2480,0.051917743
0.99,2521,0.468694405
1,2562,0
1.02,2643,0.006269727
1.03,2684,0
1.04,2725,0.004634146
1.06,2807,0.032578431
1.07,2847,0.003577236
1.08,2888,0.011319943
1.09,2929,0.013481588
1.1,2970,0.007168819
1.11,3011,0
1.12,3051,0
1.14,3133,0
1.15,3174,0
1.16,3215,0
1.17,3256,0.001877451
1.18,3296,0.115203252
1.19,3337,0.144978479
1.2,3378,0.003878527
1.21,3419,0.146183644
1.22,3460,0.04147549
1.23,3500,0.049703491
1.24,3541,0.13986131
1.25,3582,0.089765662
1.26,3623,0.106637972
1.27,3664,0.54472549
1.28,3704,0.080913439
1.29,3745,0.052018173
1.3,3786,0
1.31,3853,0.107737782
1.32,3920,0.04024583
1.33,3987,0.03309043
1.34,4054,0.014685397
1.35,4121,0.013371378
1.37,4255,0.069019608
1.38,4322,0.060503366
1.39,4389,0.017088089
1.4,4456,0.045968858
1.41,4524,0.067076383
1.42,4591,0.089350307
1.43,4658,0.086590577
1.44,4725,0.043301141
1.45,4792,0.152440737
1.46,4859,0.023169447
1.47,4926,0.053570383
1.49,5060,0.165654083
1.5,5127,0.012309043
1.52,5261,0.061068188
1.53,5328,0.121486684
1.54,5395,0.0787211
1.55,5462,0.004661984
1.56,5529,0.308024583
1.57,5596,0.043822066
1.58,5663,0.028697688
1.59,5730,0.205627744
1.6,5797,0.023306994
1.61,5864,0.026218905
1.62,5931,0.079672227
1.63,5998,0.062797776
1.64,6065,0.059423299
1.65,6133,0
1.66,6200,0.084831724
1.67,6267,0.053596722
1.68,6334,0.044176178
1.69,6401,0.050936494
1.7,6468,0.005624817
1.71,6535,0.093722564
1.72,6602,0.037205151
1.73,6669,0.167851917
1.74,6736,0.038124085
1.75,6803,0
1.76,6870,0
1.77,6937,0.027278314
1.78,7004,0.089500891
1.79,7015,0.202235294
1.8,7025,0.060374332
1.81,7036,0.426921569
1.82,7046,0.14627451
1.83,7057,0.908784314
1.84,7067,0.318395722
1.85,7078,0
1.86,7088,0.16600713
1.87,7099,0.156882353
1.88,7109,0
1.89,7120,0.276451914
1.91,7141,0.591647059
1.92,7151,0.570516934
1.93,7162,0.238372549
1.94,7172,0.177896613
1.95,7183,0.112292609
2,7235,0.131639929
2.01,7246,0.082098039
2.02,7256,0.442245989
2.03,7267,0.761960784
2.04,7277,0.529483066
2.05,7288,0.063803922
2.06,7298,0.262210339
2.07,7309,0.17472549
2.08,7319,1.627789661
2.09,7330,0.121352941
2.1,7340,0.083440285
2.11,7351,1.182647059
2.12,7361,0.827468806
2.13,7372,0.799137255
2.14,7382,0.327950089
2.15,7393,0.125647059
2.16,7403,0.926737968
2.17,7414,0.526803922
2.18,7424,0.302976827
2.19,7435,0.443039216
2.2,7445,0.0614082
2.21,7456,0.460882353
2.22,7466,0.58573975
2.23,7477,0.152791783
2.25,7498,0.020705882
2.26,7508,0.272388592
2.27,7519,0.334323063
2.29,7540,0.079352941
2.3,7550,0
2.31,7561,0.01872549
2.32,7571,0.073315508
2.33,7582,0.037217554
2.35,7603,0
2.36,7613,0.008039216
2.37,7624,0.005564893
2.39,7645,0.000941177
2.4,7655,0
2.41,7666,0
2.42,7676,0.021426025
2.43,7687,0
2.44,7697,0
2.5,7760,0.0209375
2.53,7792,0
2.6,7865,0
2.62,7886,0.010552585
2.63,7897,0
2.64,7907,0
