"Depth","Age","Influx"
"0.02","-41","67346.52627"
"0.04","12","53872.11167"
"0.06","61","48345.64615"
"0.08","106","65941.25997"
"0.1","155","18864.02879"
"0.12","197","21235.22769"
"0.14","243","23360.75458"
"0.16","290","15958.40015"
"0.18","339","36779.8156"
"0.2","388","23817.37451"
"0.22","434","15017.58462"
"0.24","492","12986.19613"
"0.26","574","44156.244"
"0.28","673","31548.90313"
"0.3","770","25823.35227"
"0.32","891","12035.04015"
"0.34","990","8821.335"
"0.36","1090","2666.220193"
"0.38","1233","6728.581818"
"0.4","1485","1629.229185"
"0.42","1815","3168.323486"
"0.44","2156","2812.554089"
"0.46","2526","7.780021901"
"0.48","2847","1770.270333"
"0.5","3057","20.55274628"
"0.52","3212","9220.221126"
"0.54","3352","6003.169643"
"0.56","3567","8477.510714"
"0.58","4109","2884.791085"
"0.6","4792","9614.980597"
"0.61","5061","9232.685714"
"0.62","5354","3800.436756"
"0.63","5470","16356.15925"
"0.64","5551","3578.410448"
"0.65","5599","100509.6722"
"0.66","5645","5511.277324"
"0.67","5690","137284.08"
"0.68","5738","63139.68775"
"0.69","5782","260600"
"0.7","5828","52653.32093"
"0.71","5985","62647.37851"
"0.72","6138","17852.27214"
"0.74","6607","46162.01706"
"0.76","7179","21835.98755"
"0.78","7712","23349.76"
"0.8","7922","11702.28613"
