"Depth","Age","Influx"
"0.05","66","0.039011365"
"0.1","134","0.139897922"
"0.18","275","0.031744747"
"0.28","448","0.119170313"
"0.38","614","0.100794302"
"0.46","748","0.08748591"
"0.53","867","0.094351944"
"0.65","1072","0.360269837"
"0.7","1155","0.329384748"
"0.74","1226","0.969125627"
"0.85","1420","0.009448776"
"0.9","1504","0.27887016"
"1","1680","0.15161637"
"1.03","1731","0.089701235"
"1.1","1848","0.276345908"
"1.13","1901","0.26517308"
"1.25","2104","0.581200565"
"1.32","2228","0.32749735"
"1.38","2335","0.282137494"
"1.47","2488","0.248236279"
"1.57","2660","0.632062153"
"1.62","2749","0.202311036"
"1.67","2836","0.607369585"
"1.9","3237","0.021460531"
"1.95","3322","0.078076"
"2","3412","0.078774007"
"2.05","3498","0.025775468"
"2.1","3583","0.024162587"
"2.15","3665","0.187589395"
"2.25","3839","0.042966723"
"2.3","3924","0.124836367"
"2.35","4009","0.060950286"
"2.45","4178","0.117471243"
"2.5","4266","0.120576279"
"2.55","4348","0.34343804"
"2.65","4522","0.744692224"
"2.7","4613","0.201706498"
"2.9","4954","1.295727463"
"2.95","5041","0.627386093"
"3.05","5212","0.228853045"
"3.1","5298","0.335035421"
"3.15","5383","0.123833967"
"3.25","5554","0.240522585"
"3.29","5625","0.267292792"
"3.35","5726","0.476492284"
"3.45","5896","0.393618105"
"3.5","5981","0.026600145"
"3.55","6063","0.181853384"
"3.6","6146","0.31165714"
"3.82","6486","0.830356519"
"3.87","6541","1.911401944"
"3.92","6597","0.036502978"
"3.97","6655","1.011898806"
"4.07","6766","0.523847725"
"4.14","6848","0.791490483"
"4.17","6883","0.224795395"
"4.22","6939","0.598183769"
"4.27","6995","0.130257173"
"4.32","7052","0.580134731"
"4.37","7111","0.174751712"
"4.47","7228","0.249141716"
"4.82","7633","0.221824922"
"4.88","7703","0.433275442"
"4.92","7748","1.437627288"
"4.98","7816","0.371016056"
"5.07","7918","0.6391749"
"5.13","7985","0.976839432"
"5.28","8153","0.02653302"
"5.32","8197","0.003664272"
"5.38","8265","0.036437242"
