"Depth","Age","Influx"
"0","0","63.32939815"
"0.059","108","1011.196684"
"0.107027","216","286.5379749"
"0.155","327","1964.703347"
"0.202162","437","493.589352"
"0.24973","547","1077.753455"
"0.273513","602","3659.252294"
"0.345","767","1488.164329"
"0.392432","873","468.6911946"
"0.44","989","1067.28754"
"0.463784","1044","1728.97961"
"0.487568","1099","2212.442643"
"0.511351","1153","2458.973947"
"0.56","1267","2400.474262"
"0.582703","1319","1779.15622"
"0.6","1357","7636.251064"
"0.64","1451","4828.52444"
"0.68","1542","3583.266873"
"0.72","1637","1433.138736"
"0.76","1728","8529.189634"
"0.772973","1757","2761.241368"
"0.8","1818","450.6330539"
"0.844","1919","1137.212244"
"0.88","1998","157.8105502"
"0.92","2084","6330.286517"
"0.96","2173","484.32882"
"1","2267","4742.386364"
"1.05","2366","6984.42027"
"1.12","2514","796.5694951"
"1.17","2627","6356.256923"
"1.2","2692","1445.80618"
"1.24","2781","3492.14069"
"1.28","2868","1172.275281"
"1.32","2957","3397.899365"
"1.36","3046","1663.271739"
"1.42","3184","1103.936715"
"1.5","3365","4305.145068"
"1.58","3541","2453.201971"
"1.62","3628","1817.026685"
"1.66","3717","484.0377195"
"1.83","4077","1842.221731"
"1.94","4270","9193.356522"
"1.98","4339","7751.402985"
"2.02","4406","6939.664054"
"2.06","4473","4988.204734"
"2.1","4538","5823.209303"
"2.12","4570","3835.725014"
"2.18","4671","8141.709302"
"2.26","4800","5280.544636"
"2.34","4924","4384.025867"
"0","0","63.32939815"
"0.059","108","1011.196684"
"0.107027","216","286.5379749"
"0.155","327","1964.703347"
"0.202162","437","493.589352"
"0.24973","547","1077.753455"
"0.273513","602","3659.252294"
"0.345","767","1488.164329"
"0.392432","873","468.6911946"
"0.44","989","1067.28754"
"0.463784","1044","1728.97961"
"0.487568","1099","2212.442643"
"0.511351","1153","2458.973947"
"0.56","1267","2400.474262"
"0.582703","1319","1779.15622"
"0.6","1357","7636.251064"
"0.64","1451","4828.52444"
"0.68","1542","3583.266873"
"0.72","1637","1433.138736"
"0.76","1728","8529.189634"
"0.772973","1757","2761.241368"
"0.8","1818","450.6330539"
"0.844","1919","1137.212244"
"0.88","1998","157.8105502"
"0.92","2084","6330.286517"
"0.96","2173","484.32882"
"1","2267","4742.386364"
"1.05","2366","6984.42027"
"1.12","2514","796.5694951"
"1.17","2627","6356.256923"
"1.2","2692","1445.80618"
"1.24","2781","3492.14069"
"1.28","2868","1172.275281"
"1.32","2957","3397.899365"
"1.36","3046","1663.271739"
"1.42","3184","1103.936715"
"1.5","3365","4305.145068"
"1.58","3541","2453.201971"
"1.62","3628","1817.026685"
"1.66","3717","484.0377195"
"1.83","4077","1842.221731"
"1.94","4270","9193.356522"
"1.98","4339","7751.402985"
"2.02","4406","6939.664054"
"2.06","4473","4988.204734"
"2.1","4538","5823.209303"
"2.12","4570","3835.725014"
"2.18","4671","8141.709302"
"2.26","4800","5280.544636"
"2.34","4924","5951.735145"
