"Depth","Age","Influx"
"0.03","336","0.968392857"
"0.195","588","1.876963636"
"0.39","863","1.704466019"
"0.61","1172","1.205033557"
"0.835","1470","2.504007782"
"1.025","1727","2.525755034"
"1.375","2323","1.171698113"
"1.605","2747","0.654069479"
"1.82","3150","4.125025974"
"2.025","3535","1.831547619"
"2.11","3703","2.031801426"
"2.36","4194","0.156543624"
"2.51","4492","1.333378378"
"2.705","4862","1.203260563"
"3.09","5572","1.599"
"3.22","5822","0.614870968"
"3.465","6287","0.233454545"
"3.675","6672","0.177560554"
"3.84","6961","0.0816"
"4.035","7286","0.980485934"
"4.23","7677","0.243500583"
"4.6","8534","0.390717131"
"4.81","9036","0.341349693"
"5.07","9688","1.257692308"
"5.24","10130","0.587996855"
"5.42","10565","0.927359958"
"5.475","10707","1.066633663"
"5.655","11111","0.460384615"
"5.88","11501","0.444246575"
"6.11","11793","1.828344196"
"6.305","11984","1.69690678"
"6.515","12220","0.106387097"
"6.6","12375","0.452511013"
"6.72","12602","0"
"6.82","12792","0.026849171"
"6.9","12966","0"
"7.03","13231","0"
"7.275","13757","0.298038462"
"7.485","14017","0.119175258"
"7.57","14114","0.05939759"
"7.655","14197","0.213492823"
"7.885","14406","0"
"8.055","14549","0"
"8.095","14577","0.168495575"
"8.235","14690","0"
"8.33","14764","0"
"8.375","14796","0.076603774"
"8.445","14849","0"
"8.52","14908","0"
"8.595","14967","0"
"8.9","15245","0"
"9.035","15377","0.296517857"
"9.215","15601","0"
"9.33","15775","0"
"9.455","16019","0"
"9.69","16488","0"
"9.815","16727","0.097374517"
"10.075","17245","0.029722997"
"10.245","17579","0"
"10.41","17923","0.259031075"
"10.605","18304","0"
"10.84","18772","0.196063645"
"11.06","19187","0.58396945"
"11.285","19637","1.270792384"
"11.515","20095","2.539850428"
"12.115","21286","1.363085743"
