"Depth","Age","Influx"
"0.5","5129","70175.78125"
"0.55","5161","74737.5"
"0.6","5197","48369.87805"
"0.65","5238","54278.24324"
"0.7","5275","117942.8333"
"0.75","5305","161788.4615"
"0.8","5331","25804.33014"
"0.85","5540","26658.7799"
"0.9","5749","38160.80952"
"0.95","5959","25960.85308"
"1","6170","34211.42857"
"1.05","6380","20179.19048"
"1.1","6590","113752.9487"
"1.15","6668","129170"
"1.2","6747","91283.4375"
"1.25","6827","70711.68675"
"1.3","6910","94185.12346"
"1.35","6991","97424.3125"
"1.4","7071","365612.8788"
"1.45","7104","147228.6364"
"1.5","7137","452699.4286"
"1.55","7172","213278.3333"
"1.6","7208","342547.3529"
"1.65","7242","252935.2941"
"1.7","7276","157880.4412"
"1.75","7310","138785"
"1.8","7345","202614.8529"
"1.85","7379","76693.71429"
"1.9","7414","152755.4286"
"1.95","7449","203645.2778"
"2","7485","152208.8889"
