"Depth","Age","Influx"
"0","632","0"
"0.02","648","19069.41316"
"0.045","667","8525.148529"
"0.095","701","21739.13"
"0.15","745","9486.165818"
"0.21","800","43478.261"
"0.25","840","4445.630061"
"0.3","1003","12996.21932"
"0.355","1187","8626.638988"
"0.405","1355","8977.811903"
"0.44","1468","5928.853636"
"0.47","1556","11441.6477"
"0.495","1632","64412.23889"
"0.545","1668","48913.04438"
"0.605","1700","106280.1942"
"0.66","1724","65217.39187"
"0.705","1740","65085.63927"
"0.77","1795","8793.355955"
"0.815","1884","23355.22906"
"0.885","2023","7833.921081"
"0.905","2060","14347.82635"
"0.96","2160","8946.144444"
"1.01","2241","22684.31043"
"1.05","2287","14492.75333"
"1.1","2347","21875.85472"
"1.15","2400","16241.87948"
"1.215","2458","14273.16682"
"1.28","2524","7905.138182"
"1.31","2557","13935.34038"
"1.36","2609","4940.71108"
"1.435","2697","5175.983036"
"1.51","2781","20222.44744"
"1.57","2824","7246.37675"
"1.605","2852","17253.27857"
"1.655","2894","8415.146613"
"1.7","2925","32608.69625"
"1.73","2949","0"
"1.795","3004","0"
"1.895","3097","32483.75784"
"1.96","3155","33126.29429"
"2","3197","25575.44706"
"2.05","3231","0"
"2.11","3280","19181.58618"
"2.155","3314","8563.899205"
"2.22","3358","11750.88108"
"2.27","3395","5307.205141"
"2.335","3466","5967.603971"
"2.405","3534","20066.88923"
"2.45","3573","0"
"2.5","3617","25423.72928"
"2.615","3735","20163.8313"
"2.655","3781","4830.9175"
"2.705","3841","9100.10093"
"2.795","3927","18394.64846"
"2.85","3979","13672.40943"
"2.9","4032","16053.51138"
"2.96","4097","8540.3725"
"3.015","4153","13729.97684"
"3.075","4191","14492.75333"
"3.105","4209","84321.47636"
"3.145","4231","16304.3475"
"3.205","4263","27706.73559"
"3.27","4297","32206.12"
"3.31","4315","157894.7376"
"3.355","4334","48309.17833"
"3.405","4364","11148.27115"
"3.455","4390","0"
"3.53","4425","0"
"3.615","4469","41189.93053"
"3.66","4488","38647.34222"
"3.68","4497","165217.392"
"3.71","4507","376811.6"
"3.73","4513","17106.20115"
"3.775","4574","43285.02407"
"3.81","4649","116132.7217"
"3.845","4725","13481.63116"
"3.905","4854","8175.399316"
"3.96","4971","6674.294605"
"3.995","5047","44593.08769"
"4.055","5086","9661.835"
"4.125","5128","19181.58529"
"4.2","5162","316205.5227"
"4.225","5173","77555.81676"
"4.27","5210","214707.4593"
"4.29","5237","121118.0131"
"4.355","5321","73226.54447"
"4.385","5359","26986.50698"
"4.43","5417","41902.96174"
"4.465","5463","31620.55345"
"4.545","5573","37267.08071"
"4.6","5650","43478.26071"
"4.65","5720","10518.93435"
"4.695","5782","31055.90071"
"4.73","5831","61969.01517"
"4.75","5860","37002.77489"
"4.81","5907","44108.38022"
"4.845","5930","20222.44744"
"4.905","5973","35982.00966"
"4.945","6002","68649.88553"
"4.995","6040","92374.37308"
"5.105","6147","67161.54146"
"5.155","6188","55900.62129"
"5.2","6223","43478.26125"
"5.295","6299","55210.49048"
"5.345","6341","38647.34333"
"5.395","6386","72463.76818"
"5.445","6430","97038.43696"
"5.5","6476","49580.47237"
"5.55","6514","33444.81667"
"5.6","6553","43478.26038"
"5.645","6592","28278.5439"
"5.695","6633","48309.17889"
"5.745","6678","23188.40533"
"5.805","6723","32567.98539"
"5.905","6812","0"
"5.955","6858","10033.44462"
"6","6897","84345.21667"
"6.085","7008","0"
"6.18","7110","0"
"6.255","7196","0"
"6.345","7329","14114.68191"
"6.415","7444","40133.77923"
"6.435","7470","19388.95453"
"6.49","7544","49985.21158"
"6.555","7642","15057.40649"
"6.605","7719","17391.30467"
"6.655","7794","17391.30467"
"6.695","7854","23798.62721"
"6.76","7949","14801.11021"
"6.79","7996","18431.00223"
"6.855","8088","16053.51185"
"6.9","8153","25171.62493"
"6.955","8229","35372.14475"
"7","8288","60229.62532"
"7.05","8365","11857.70727"
"7.095","8431","9420.2901"
"7.16","8531","5115.089412"
"7.21","8616","18115.94236"
"7.235","8652","10466.989"
"7.3","8742","14906.83243"
"7.345","8812","14676.20633"
"7.395","8891","15166.83547"
"7.445","8977","11022.65746"
"7.49","9048","38013.78033"
"7.54","9109","22165.38771"
"7.605","9194","56360.70833"
"7.655","9266","18633.54071"
"7.7","9329","58811.17391"
"7.75","9398","112721.4167"
"7.8","9452","108937.1983"
"7.855","9512","28180.35403"
"7.89","9548","40957.7821"
"7.955","9617","21739.13063"
"8.045","9713","18978.60643"
"8.1","9755","102766.7986"
"8.145","9788","38138.825"
"8.195","9826","550000"
"8.25","9866","72463.76806"
"8.3","9902","74396.135"
"8.355","9947","133176.6554"
"8.405","9984","231884.0593"
"8.445","10011","104669.8875"
"8.495","10047","213438.7364"
"8.555","10091","186880.25"
"8.605","10129","104347.8257"
"8.65","10164","45548.65464"
"8.705","10206","909090.9136"
"8.75","10239","59457.45128"
"8.8","10278","81563.8693"
"8.855","10321","50920.48514"
"8.905","10358","101095.7938"
"8.96","10399","75962.01931"
"9","10428","29728.72564"
"9.05","10467","37267.08143"
"9.1","10502","34324.94342"
"9.15","10540","34782.6084"
"9.21","10590","62671.36757"
"9.26","10627","275362.3167"
"9.29","10645","17444.98167"
"9.355","10699","20703.93429"
"9.445","10762","0"
"9.51","10808","0"
"9.59","10863","0"
"9.82","11037","12422.36"
"9.91","11100","8281.572857"
