"Depth","Age","Influx"
"1.53","6418","0"
"1.535","6437","0"
"1.54","6459","0"
"1.545","6480","0"
"1.55","6499","0"
"1.555","6519","0"
"1.56","6538","0"
"1.565","6559","0"
"1.57","6577","0"
"1.575","6597","0"
"1.58","6619","0"
"1.585","6638","0"
"1.59","6656","0"
"1.595","6677","0"
"1.6","6695","0"
"1.605","6717","0"
"1.61","6740","0"
"1.615","6761","0"
"1.62","6781","0"
"1.625","6802","0"
"1.63","6822","0"
"1.635","6844","0"
"1.64","6869","0"
"1.645","6888","0"
"1.65","6909","0"
"1.655","6932","0"
"1.66","6951","0"
"1.665","6970","0"
"1.67","6991","0"
"1.675","7015","0"
"1.68","7037","0"
"1.685","7059","0"
"1.69","7081","0"
"1.695","7102","0"
"1.7","7123","0"
"1.705","7142","0"
"1.71","7162","0"
"1.715","7184","0"
"1.72","7204","0"
"1.725","7226","0"
"1.73","7248","0"
"1.735","7265","0"
"1.74","7284","0"
"1.745","7301","0"
"1.75","7317","0"
"1.755","7340","0"
"1.76","7362","0"
"1.765","7379","0"
"1.77","7398","0"
"1.775","7420","0"
"1.78","7442","0"
"1.785","7462","0"
"1.79","7482","0"
"1.795","7502","0"
"1.8","7520","0"
"1.805","7538","0"
"1.81","7557","0"
"1.815","7576","0"
"1.82","7597","0"
"1.825","7617","0"
"1.83","7638","0"
"1.835","7655","0"
"1.84","7674","0"
"1.845","7694","0"
"1.85","7716","0"
"1.855","7737","0"
"1.86","7757","0"
"1.865","7780","0"
"1.87","7799","0"
"1.875","7817","0"
"1.88","7836","0"
"1.885","7858","0"
"1.89","7882","0"
"1.895","7904","0"
"1.9","7923","0"
"1.905","7941","0"
"1.91","7959","0"
"1.915","7979","0"
"1.92","8001","0"
"1.925","8020","0"
"1.93","8042","0"
"1.935","8065","0"
"1.94","8089","0"
"1.945","8109","0"
"1.95","8130","0"
"1.955","8149","0"
"1.96","8169","0"
"1.965","8190","0"
"1.97","8207","0"
"1.975","8226","0"
"1.98","8246","0"
"1.985","8266","0"
"1.99","8289","0"
"1.995","8310","0"
"2","8331","0"
"2.005","8345","0"
"2.01","8360","0"
"2.015","8374","0"
"2.02","8388","0"
"2.025","8402","0"
"2.03","8416","0"
"2.035","8433","0"
"2.04","8450","0"
"2.045","8469","0"
"2.05","8488","0"
"2.055","8511","0"
"2.06","8534","0"
"2.065","8553","0"
"2.07","8570","0"
"2.075","8590","0"
"2.08","8608","0"
