"Depth","Age","Influx"
"0.0385","8","3.50625"
"0.0715","56","0.056701031"
"0.1265","153","1.343157895"
"0.1705","248","3.259259259"
"0.2145","329","1.195061728"
"0.2585","410","0.965853659"
"0.3025","492","1.634285714"
"0.3465","597","1.891588785"
"0.3905","704","1.327810651"
"0.4345","1211","0.471428571"
"0.4785","1827","1.594858612"
"0.5225","2216","3.639790576"
"0.5665","2407","4.189221557"
"0.6105","2574","5.603125"
"0.6545","2702","5.058267717"
"0.6985","2829","1.873362445"
"0.7425","3287","2.815618221"
"0.7865","3748","2.499093656"
"0.8305","4079","2.607407407"
"0.8745","4376","3.09375"
"0.915","4592","6.921182266"
"1.015","4998","7.772277228"
"1.115","5604","3.61461794"
"1.155","5905","3.904109589"
"1.195","6197","3.505907626"
"1.275","7128","0.724043716"
"1.355","10056","1.514805195"
"1.435","13906","0.051901566"
"1.515","18376","1.336220229"
"1.555","21609","0.014920734"
"1.595","24826","0.021137706"
