"Depth","Age","TRSH"
760,8746,77.8181818181818
770,8861,75.5208333333333
780,8977,74.373795761079
790,9092,77.3049645390071
820,9437,95.7230142566192
830,9552,93.9226519337017
840,9667,94.5794392523364
860,9897,90.2985074626866
870,10012,81.0276679841897
880,10127,80.0738007380074
883,10162,80.4794520547945
890,10242,65.6976744186046
905,10545,4.77815699658703
910,10667,4.63917525773196
920,10912,2.26415094339623
930,11156,5.74712643678161
940,11401,3.41207349081365
970,12135,36.3636363636364
990,12624,32.3383084577114
1020,13358,39.3700787401575
1040,13847,14.9732620320856
1060,14337,22.6851851851852
1080,14826,17.6724137931034
1120,15805,18.5810810810811
1140,16294,65.5172413793103
1180,17272,22.3938223938224
1210,18006,57.2192513368984
1230,18496,29.7520661157025
1270,19474,36.6666666666667
1290,19964,57.5609756097561
1320,20698,62.2222222222222
1340,21187,26.8199233716475
1360,21676,52.2388059701493
1380,22166,78.3333333333333
1410,22900,40.9230769230769
1430,23389,31.7541613316261
1450,23878,39.8104265402844
1470,24367,70.3252032520325
1490,24857,76.1904761904762
1500,25101,87.6558603491272
1515,25468,64.2201834862385
1530,25835,65.3012048192771
1540,26080,81.2792511700468
1550,26325,85.0860420650096
1560,26569,78.3595113438045
1580,27059,78.2178217821782
1590,27303,18.0539273153576
1600,27548,28.7128712871287
1610,27792,82.051282051282
1620,28037,81.2720848056537
1640,28526,50.530035335689
1650,28771,72.972972972973
1690,29750,60.8552631578947
1700,29994,63.969896519285
