"Depth","Age","TRSH"
2.5,-7,33.5640138408304
12.5,188,43.4920634920635
27.5,502,54.1935483870968
32.5,580,36.2745098039216
37.5,650,41.8604651162791
47.5,782,47.1354166666667
57.5,925,42.5149700598802
62.5,999,49.3403693931398
72.5,1145,55.6179775280899
77.5,1216,48.0446927374302
87.5,1353,45.4293628808864
102.5,1578,49.1428571428571
112.5,1745,48.1268011527378
117.5,1813,49.041095890411
122.5,1884,61.0169491525424
127.5,1957,41.0557184750733
132.5,2031,37.8787878787879
137.5,2106,36.094674556213
142.5,2184,49.7175141242938
147.5,2264,42.1965317919075
152.5,2370,43.7853107344633
162.5,2644,39.2370572207084
167.5,2793,51.8518518518519
172.5,2928,22.680412371134
177.5,3050,35.8381502890173
182.5,3187,32.4396782841823
187.5,3340,33.1670822942643
192.5,3493,44.2896935933148
197.5,3648,45.2879581151832
202.5,3804,62.7507163323782
207.5,3958,72.0670391061452
212.5,4132,76.8802228412256
217.5,4327,71.6666666666667
222.5,4497,71.1171662125341
227.5,4643,73.8636363636364
237.5,5065,62.1621621621622
247.5,5346,61.6477272727273
252.5,5451,68.75
262.5,5673,66.7590027700831
268,5821,56.2841530054645
277.5,6063,71.2468193384224
288.5,6365,67.1122994652406
303.5,6668,50
315.5,6882,58.1967213114754
330.5,7193,62.7791563275434
340.5,7407,67.4931129476584
355.5,7700,66.4804469273743
365.5,7889,57.8249336870027
375.5,8080,48.6486486486486
380.5,8183,51.1627906976744
385.5,8286,43.1761786600496
390.5,8389,43.7974683544304
395.5,8503,51.1811023622047
400.5,8613,50.8379888268156
405.5,8714,55.5223880597015
415,8893,61.2377850162866
439.5,9364,57.8947368421053
454.5,9677,96.4285714285714
464.5,9914,65.9090909090909
479.5,10336,88.0281690140845
489.5,10566,96.4285714285714
504.5,10858,91.5151515151515
514.5,11041,100
