"Depth","Age","TRSH"
623,23,92.6739926739927
626,68,89.9653979238754
631,142,85.1851851851852
639,262,84.1584158415842
647,382,86.25
655,501,87.220447284345
665,645,84.6875
675,791,79.054054054054
685,937,85.1190476190476
705,1231,82.8571428571429
715,1386,86.4238410596027
725,1541,83.8383838383838
735,1696,87.987012987013
745,1848,86.094674556213
755,2002,83.3333333333333
765,2155,87.0253164556962
775,2308,87.2053872053872
805,2782,94.2176870748299
815,2944,96.6804979253112
825,3098,95.6112852664577
835,3244,84.7682119205298
845,3390,82.9032258064516
855,3534,89.6296296296296
865,3699,84.887459807074
875,3889,80.6060606060606
885,4082,93.4169278996865
905,4577,93.3753943217666
925,5395,97.427652733119
945,6210,92.1052631578947
965,7034,95.6081081081081
985,7854,93.3333333333333
1005,8683,92.6605504587156
1025,9502,89.2857142857143
1065,11100,94.0397350993377
1105,12503,92.9078014184397
1145,13969,91.2878787878788
1185,15398,88.5813148788927
1225,16881,86.0068259385665
1265,18360,89.3548387096774
1305,19791,92.2865013774105
1345,21203,92.7586206896552
1385,22684,90.7643312101911
1425,24131,91.5824915824916
1445,24907,90.3703703703704
1485,26422,92.8571428571429
1505,27168,93.2721712538226
1545,28651,93.75
1585,29900,88.6524822695036
