"Depth","Age","Influx"
"0","-50","0"
"0.010899","-31","0"
"0.023161","-9","0"
"0.02861","0","0"
"0.035422","11","0"
"0.051771","40","0"
"0.057221","47","0"
"0.061308","52","556.9198851"
"0.069482","63","145.8697774"
"0.079019","77","125.0224977"
"0.083106","84","389.0076778"
"0.088556","93","0"
"0.100817","111","0"
"0.110354","127","364.6679313"
"0.117166","139","0"
"0.126703","155","127.6365083"
"0.13624","171","128.3592861"
"0.151226","196","125.0224977"
"0.155313","203","446.7273855"
"0.16485","219","382.9093579"
"0.174387","235","414.5833829"
"0.186649","254","477.3601138"
"0.194823","265","464.1226153"
"0.201635","276","437.6015176"
"0.208447","286","408.4366484"
"0.217984","301","0"
"0.226158","315","425.4457307"
"0.23297","327","408.45788"
"0.235695","332","802.2549544"
"0.246594","348","842.8503722"
"0.252044","357","364.6679313"
"0.258856","369","408.4079157"
"0.26703","384","218.7898819"
"0.271117","392","410.2514227"
"0.277929","408","315.083371"
"0.290191","433","358.0200854"
"0.302452","455","322.4499856"
"0.311989","474","510.5458105"
"0.321526","492","356.5546825"
"0.336512","519","342.481925"
"0.348774","542","340.350339"
"0.359673","566","269.3130077"
"0.365123","579","471.9233388"
"0.371935","596","297.7870293"
"0.381471","620","328.2116989"
"0.393733","648","340.3815667"
"0.399183","660","875.1605493"
"0.40327","668","250.0763643"
"0.405995","675","700.1284394"
"0.410082","685","375.0686609"
"0.418256","706","517.140371"
"0.422343","717","291.7556286"
"0.427793","731","517.140371"
"0.43188","742","358.0638852"
"0.440055","764","291.648692"
"0.441417","767","598.7941138"
"0.449591","786","410.2514227"
"0.456403","802","583.5116818"
"0.461853","813","340.3565845"
"0.468665","828","340.3399298"
"0.472752","837","875.1602087"
"0.480926","855","437.6872945"
"0.485014","866","534.7875642"
"0.490463","878","194.479895"
"0.49455","887","459.4912294"
"0.504087","907","525.160365"
"0.509537","917","437.6015176"
"0.516349","932","459.4912295"
"0.525886","952","414.5495725"
"0.53406","971","141.4442495"
"0.544959","1004","270.9161911"
"0.553134","1046","310.9122869"
"0.557221","1084","391.0933083"
"0.564033","1153","521.1471131"
"0.574932","1256","1122.946198"
"0.581744","1319","981.5989806"
"0.594005","1430","827.8884453"
"0.604905","1547","1112.115273"
"0.610354","1611","876.0269289"
"0.625341","1796","876.9399006"
"0.632153","1880","65.87546797"
"0.645777","2035","952.097819"
"0.653951","2126","2051.55193"
"0.663488","2235","1383.223645"
"0.675749","2384","1219.888642"
"0.685286","2497","1673.456419"
"0.694823","2605","1458.672361"
"0.701635","2680","784.8081868"
"0.716621","2864","581.8299883"
"0.723433","2953","1147.739137"
"0.73297","3082","1015.167344"
"0.745232","3254","1786.723794"
"0.754768","3366","1367.878054"
"0.764305","3472","2337.267252"
"0.776567","3604","1085.10998"
"0.783379","3686","1054.298214"
"0.792916","3809","1085.372949"
"0.814714","4224","637.8275916"
"0.833787","4621","232.9281455"
"0.855586","5122","1464.408444"
"0.874659","5677","916.5708445"
"0.893733","6185","261.7167984"
"0.912807","6700","260.504265"
"0.934605","7354","146.8568331"
"0.956403","7942","89.61703552"
"0.978202","8541","64.44424364"
"0.997275","9048","82.32590348"
"1.019074","9615","52.25892031"
"1.036785","10123","42.67391894"
"1.057221","10687","42.5005202"
"1.081744","11243","34.0977469"
"1.100817","11782","17.20940934"
"1.119891","12850","14.23634555"
"1.144414","14141","11.82720747"
"1.160763","15177","14.49423153"
"1.179836","16445","12.52880808"
"1.201635","17749","11.87268624"
"1.223433","19125","6.701170312"
"1.242507","20344","10.90133403"
"1.252044","20906","10.36532543"
"1.26158","21497","8.512483489"
"1.276567","22628","8.840002108"
"1.288828","23519","6.491205723"
"1.30109","24328","10.64470848"
"1.313352","25068","6.576384928"
"1.322888","25689","10.99106301"
"1.336512","26618","11.64756346"
"1.348774","27407","11.29926811"
"1.36376","28259","10.96301138"
"1.380109","29217","3.432242239"
"1.389646","29812","12.17655565"
"1.399183","30399","15.2007626"
"1.408719","30802","23.56365279"
"1.418256","31192","16.03808829"
"1.427793","31574","15.13245318"
"1.435967","31921","23.59616694"
"1.442779","32261","14.21473254"
"1.452316","32692","25.53745047"
"1.467303","33069","39.77861901"
"1.476839","33300","41.02438946"
"1.487738","33556","60.6852268"
"1.493188","33681","28.23296079"
"1.502725","33898","39.78000948"
"1.514986","34195","59.71172133"
"1.521798","34366","30.25613926"
"1.527248","34501","38.93995208"
"1.536785","34737","36.26531914"
"1.543597","34918","24.76868515"
"1.555858","35236","36.35577358"
"1.56812","35561","45.10847795"
"1.577657","35810","27.34874436"
"1.581744","35922","42.2226536"
"1.589918","36150","40.93212633"
"1.59673","36346","42.97662955"
"1.600817","36458","8.442722135"
"1.613079","36769","27.35099936"
"1.625341","37105","44.43122317"
"1.637602","37430","25.74000614"
"1.641689","37532","42.87027103"
"1.651226","37794","33.66411099"
"1.659401","37976","66.67889899"
"1.671662","38291","27.074387"
"1.681199","38555","52.18847781"
"1.685286","38664","28.36364352"
"1.694823","38916","39.78487614"
"1.697548","38982","70.14193205"
"1.712534","39348","59.36456016"
"1.719346","39520","36.46757417"
"1.728883","39772","27.074387"
"1.73842","40036","105.9112872"
"1.747956","40277","54.26092275"
"1.757493","40484","27.59707084"
"1.76703","40706","60.33726105"
"1.776567","40926","31.07668769"
"1.786104","41156","31.90575314"
"1.79564","41380","43.76155985"
"1.807902","41590","52.17254137"
"1.817439","41727","62.15337537"
"1.826976","41842","95.63011609"
"1.839237","41993","64.9785288"
"1.848774","42103","55.19025888"
